-0.192545	3.338432e-007
-0.29719	3.623119e-006
-0.401923	5.492689e-005
-0.495629	6.213523e-004
-0.605594	0.0037576
-0.70441	0.0107086
-0.808613	0.0218506
-0.901834	0.0393208
-1.01141	0.0550947
-1.09905	0.0652755
-1.20858	0.0773848
-1.30715	0.0843604
