-0.104965	3.472388e-007
-0.0504956	9.853678e-007
0.0203086	3.904201e-006
0.0419086	1.205564e-005
0.107139	6.958217e-005
0.139721	1.894906e-004
0.177733	6.098070e-004
0.204907	0.00129264
0.248438	0.00351912
0.30294	0.00880984
0.406691	0.023944
0.505099	0.0394229
0.603563	0.0526712
0.707545	0.0595321
0.806075	0.061902
0.915554	0.0643465
1.0086	0.0697734
1.1126	0.0725399
1.20567	0.0723521
1.31515	0.0752094
