-0.099181	1.077690e-007
-0.198594	2.932001e-006
-0.298007	7.976905e-005
-0.402695	0.00102319
-0.501645	0.00481419
-0.594943	0.0116065
-0.704609	0.0227169
-0.797764	0.0318154
-0.901856	0.0427477
-1.00595	0.0574366
-1.1045	0.0600518
-1.20307	0.068258
-1.3071	0.0713768
