-0.19355	1.495424e-005
-0.298205	1.692192e-004
-0.397431	0.00226282
-0.501987	0.0175804
-0.600914	0.0760861
-0.710636	0.183519
-0.803856	0.330248
-0.90796	0.462659
-1.01206	0.648159
-1.11613	0.801063
-1.21472	0.949379
-1.31329	1.07911
