time_s,q_v,qb_v,bl_v,blb_v,wl_v,ivdd_a
0.0,0.7,1.975e-11,0.7,0.7,0.0,-5.246e-10
2e-13,0.7,2.058e-07,0.7,0.7,0.0,-5.867e-10
4e-13,0.7,4.115e-07,0.7,0.7,0.0,-6.488e-10
6e-13,0.7,6.173e-07,0.7,0.7,0.0,-7.109e-10
8e-13,0.7,8.23e-07,0.7,0.7,0.0,-7.73e-10
1e-12,0.7,1.029e-06,0.7,0.7,0.0,-8.351e-10
1.2e-12,0.7,1.179e-06,0.7,0.7,0.0,-8.917e-10
1.4e-12,0.7,1.329e-06,0.7,0.7,0.0,-9.483e-10
1.6e-12,0.7,1.479e-06,0.7,0.7,0.0,-1.005e-09
1.8e-12,0.7,1.628e-06,0.7,0.7,0.0,-1.062e-09
2e-12,0.7,1.778e-06,0.7,0.7,0.0,-1.118e-09
2.2e-12,0.7,1.868e-06,0.7,0.7,0.0,-1.154e-09
2.4e-12,0.7,1.958e-06,0.7,0.7,0.0,-1.189e-09
2.6e-12,0.7,2.047e-06,0.7,0.7,0.0,-1.225e-09
2.8e-12,0.7,2.137e-06,0.7,0.7,0.0,-1.26e-09
3e-12,0.7,2.227e-06,0.7,0.7,0.0,-1.296e-09
3.2e-12,0.7,2.316e-06,0.7,0.7,0.0,-1.332e-09
3.4e-12,0.7,2.406e-06,0.7,0.7,0.0,-1.367e-09
3.6e-12,0.7,2.495e-06,0.7,0.7,0.0,-1.403e-09
3.8e-12,0.7,2.585e-06,0.7,0.7,0.0,-1.438e-09
4e-12,0.7,2.675e-06,0.7,0.7,0.0,-1.474e-09
4.2e-12,0.7,2.764e-06,0.7,0.7,0.0,-1.509e-09
4.4e-12,0.7,2.854e-06,0.7,0.7,0.0,-1.545e-09
4.6e-12,0.7,2.944e-06,0.7,0.7,0.0,-1.58e-09
4.8e-12,0.7,3.033e-06,0.7,0.7,0.0,-1.616e-09
5e-12,0.7,3.123e-06,0.7,0.7,0.0,-1.652e-09
5.2e-12,0.7,3.213e-06,0.7,0.7,0.0,-1.687e-09
5.4e-12,0.7,3.233e-06,0.7,0.7,0.0,-1.696e-09
5.6e-12,0.7,3.253e-06,0.7,0.7,0.0,-1.705e-09
5.8e-12,0.7,3.274e-06,0.7,0.7,0.0,-1.714e-09
6e-12,0.7,3.294e-06,0.7,0.7,0.0,-1.723e-09
6.2e-12,0.7,3.314e-06,0.7,0.7,0.0,-1.732e-09
6.4e-12,0.7,3.335e-06,0.7,0.7,0.0,-1.741e-09
6.6e-12,0.7,3.355e-06,0.7,0.7,0.0,-1.75e-09
6.8e-12,0.7,3.375e-06,0.7,0.7,0.0,-1.759e-09
7e-12,0.7,3.396e-06,0.7,0.7,0.0,-1.768e-09
7.2e-12,0.7,3.416e-06,0.7,0.7,0.0,-1.777e-09
7.4e-12,0.7,3.437e-06,0.7,0.7,0.0,-1.786e-09
7.6e-12,0.7,3.457e-06,0.7,0.7,0.0,-1.795e-09
7.8e-12,0.7,3.477e-06,0.7,0.7,0.0,-1.805e-09
8e-12,0.7,3.498e-06,0.7,0.7,0.0,-1.814e-09
8.2e-12,0.7,3.518e-06,0.7,0.7,0.0,-1.823e-09
8.4e-12,0.7,3.538e-06,0.7,0.7,0.0,-1.832e-09
8.6e-12,0.7,3.559e-06,0.7,0.7,0.0,-1.841e-09
8.8e-12,0.7,3.579e-06,0.7,0.7,0.0,-1.85e-09
9e-12,0.7,3.599e-06,0.7,0.7,0.0,-1.859e-09
9.2e-12,0.7,3.62e-06,0.7,0.7,0.0,-1.868e-09
9.4e-12,0.7,3.64e-06,0.7,0.7,0.0,-1.877e-09
9.6e-12,0.7,3.661e-06,0.7,0.7,0.0,-1.886e-09
9.8e-12,0.7,3.681e-06,0.7,0.7,0.0,-1.895e-09
1e-11,0.7,3.701e-06,0.7,0.7,0.0,-1.904e-09
1.02e-11,0.7,3.722e-06,0.7,0.7,0.0,-1.913e-09
1.04e-11,0.7,3.742e-06,0.7,0.7,0.0,-1.922e-09
1.06e-11,0.7,3.762e-06,0.7,0.7,0.0,-1.931e-09
1.08e-11,0.7,3.783e-06,0.7,0.7,0.0,-1.94e-09
1.1e-11,0.7,3.803e-06,0.7,0.7,0.0,-1.949e-09
1.12e-11,0.7,3.823e-06,0.7,0.7,0.0,-1.958e-09
1.14e-11,0.7,3.844e-06,0.7,0.7,0.0,-1.967e-09
1.16e-11,0.7,3.864e-06,0.7,0.7,0.0,-1.976e-09
1.18e-11,0.7,3.885e-06,0.7,0.7,0.0,-1.985e-09
1.2e-11,0.7,3.905e-06,0.7,0.7,0.0,-1.994e-09
1.22e-11,0.7,3.925e-06,0.7,0.7,0.0,-2.003e-09
1.24e-11,0.7,3.946e-06,0.7,0.7,0.0,-2.012e-09
1.26e-11,0.7,3.966e-06,0.7,0.7,0.0,-2.021e-09
1.28e-11,0.7,3.986e-06,0.7,0.7,0.0,-2.03e-09
1.3e-11,0.7,4.007e-06,0.7,0.7,0.0,-2.039e-09
1.32e-11,0.7,4.027e-06,0.7,0.7,0.0,-2.048e-09
1.34e-11,0.7,4.047e-06,0.7,0.7,0.0,-2.057e-09
1.36e-11,0.7,4.068e-06,0.7,0.7,0.0,-2.066e-09
1.38e-11,0.7,4.088e-06,0.7,0.7,0.0,-2.075e-09
1.4e-11,0.7,4.109e-06,0.7,0.7,0.0,-2.084e-09
1.42e-11,0.7,4.129e-06,0.7,0.7,0.0,-2.093e-09
1.44e-11,0.7,4.149e-06,0.7,0.7,0.0,-2.102e-09
1.46e-11,0.7,4.17e-06,0.7,0.7,0.0,-2.111e-09
1.48e-11,0.7,4.19e-06,0.7,0.7,0.0,-2.12e-09
1.5e-11,0.7,4.21e-06,0.7,0.7,0.0,-2.129e-09
1.52e-11,0.7,4.231e-06,0.7,0.7,0.0,-2.138e-09
1.54e-11,0.7,4.251e-06,0.7,0.7,0.0,-2.147e-09
1.56e-11,0.7,4.254e-06,0.7,0.7,0.0,-2.149e-09
1.58e-11,0.7,4.253e-06,0.7,0.7,0.0,-2.149e-09
1.6e-11,0.7,4.252e-06,0.7,0.7,0.0,-2.148e-09
1.62e-11,0.7,4.251e-06,0.7,0.7,0.0,-2.148e-09
1.64e-11,0.7,4.249e-06,0.7,0.7,0.0,-2.147e-09
1.66e-11,0.7,4.248e-06,0.7,0.7,0.0,-2.147e-09
1.68e-11,0.7,4.247e-06,0.7,0.7,0.0,-2.147e-09
1.7e-11,0.7,4.246e-06,0.7,0.7,0.0,-2.146e-09
1.72e-11,0.7,4.245e-06,0.7,0.7,0.0,-2.146e-09
1.74e-11,0.7,4.244e-06,0.7,0.7,0.0,-2.146e-09
1.76e-11,0.7,4.242e-06,0.7,0.7,0.0,-2.145e-09
1.78e-11,0.7,4.241e-06,0.7,0.7,0.0,-2.145e-09
1.8e-11,0.7,4.24e-06,0.7,0.7,0.0,-2.145e-09
1.82e-11,0.7,4.239e-06,0.7,0.7,0.0,-2.144e-09
1.84e-11,0.7,4.238e-06,0.7,0.7,0.0,-2.144e-09
1.86e-11,0.7,4.236e-06,0.7,0.7,0.0,-2.143e-09
1.88e-11,0.7,4.235e-06,0.7,0.7,0.0,-2.143e-09
1.9e-11,0.7,4.234e-06,0.7,0.7,0.0,-2.143e-09
1.92e-11,0.7,4.233e-06,0.7,0.7,0.0,-2.142e-09
1.94e-11,0.7,4.232e-06,0.7,0.7,0.0,-2.142e-09
1.96e-11,0.7,4.23e-06,0.7,0.7,0.0,-2.142e-09
1.98e-11,0.7,4.229e-06,0.7,0.7,0.0,-2.141e-09
2e-11,0.7,4.228e-06,0.7,0.7,0.0,-2.141e-09
2.02e-11,0.7,4.227e-06,0.7,0.7,0.0,-2.141e-09
2.04e-11,0.7,4.226e-06,0.7,0.7,0.0,-2.14e-09
2.06e-11,0.7,4.224e-06,0.7,0.7,0.0,-2.14e-09
2.08e-11,0.7,4.223e-06,0.7,0.7,0.0,-2.139e-09
2.1e-11,0.7,4.222e-06,0.7,0.7,0.0,-2.139e-09
2.12e-11,0.7,4.221e-06,0.7,0.7,0.0,-2.139e-09
2.14e-11,0.7,4.22e-06,0.7,0.7,0.0,-2.138e-09
2.16e-11,0.7,4.219e-06,0.7,0.7,0.0,-2.138e-09
2.18e-11,0.7,4.217e-06,0.7,0.7,0.0,-2.138e-09
2.2e-11,0.7,4.216e-06,0.7,0.7,0.0,-2.137e-09
2.22e-11,0.7,4.215e-06,0.7,0.7,0.0,-2.137e-09
2.24e-11,0.7,4.214e-06,0.7,0.7,0.0,-2.136e-09
2.26e-11,0.7,4.213e-06,0.7,0.7,0.0,-2.136e-09
2.28e-11,0.7,4.211e-06,0.7,0.7,0.0,-2.136e-09
2.3e-11,0.7,4.21e-06,0.7,0.7,0.0,-2.135e-09
2.32e-11,0.7,4.209e-06,0.7,0.7,0.0,-2.135e-09
2.34e-11,0.7,4.208e-06,0.7,0.7,0.0,-2.135e-09
2.36e-11,0.7,4.207e-06,0.7,0.7,0.0,-2.134e-09
2.38e-11,0.7,4.205e-06,0.7,0.7,0.0,-2.134e-09
2.4e-11,0.7,4.204e-06,0.7,0.7,0.0,-2.134e-09
2.42e-11,0.7,4.203e-06,0.7,0.7,0.0,-2.133e-09
2.44e-11,0.7,4.202e-06,0.7,0.7,0.0,-2.133e-09
2.46e-11,0.7,4.201e-06,0.7,0.7,0.0,-2.132e-09
2.48e-11,0.7,4.2e-06,0.7,0.7,0.0,-2.132e-09
2.5e-11,0.7,4.198e-06,0.7,0.7,0.0,-2.132e-09
2.52e-11,0.7,4.197e-06,0.7,0.7,0.0,-2.131e-09
2.54e-11,0.7,4.196e-06,0.7,0.7,0.0,-2.131e-09
2.56e-11,0.7,4.195e-06,0.7,0.7,0.0,-2.131e-09
2.58e-11,0.7,4.194e-06,0.7,0.7,0.0,-2.13e-09
2.6e-11,0.7,4.192e-06,0.7,0.7,0.0,-2.13e-09
2.62e-11,0.7,4.191e-06,0.7,0.7,0.0,-2.13e-09
2.64e-11,0.7,4.19e-06,0.7,0.7,0.0,-2.129e-09
2.66e-11,0.7,4.189e-06,0.7,0.7,0.0,-2.129e-09
2.68e-11,0.7,4.188e-06,0.7,0.7,0.0,-2.128e-09
2.7e-11,0.7,4.186e-06,0.7,0.7,0.0,-2.128e-09
2.72e-11,0.7,4.185e-06,0.7,0.7,0.0,-2.128e-09
2.74e-11,0.7,4.184e-06,0.7,0.7,0.0,-2.127e-09
2.76e-11,0.7,4.183e-06,0.7,0.7,0.0,-2.127e-09
2.78e-11,0.7,4.182e-06,0.7,0.7,0.0,-2.127e-09
2.8e-11,0.7,4.181e-06,0.7,0.7,0.0,-2.126e-09
2.82e-11,0.7,4.179e-06,0.7,0.7,0.0,-2.126e-09
2.84e-11,0.7,4.178e-06,0.7,0.7,0.0,-2.125e-09
2.86e-11,0.7,4.177e-06,0.7,0.7,0.0,-2.125e-09
2.88e-11,0.7,4.176e-06,0.7,0.7,0.0,-2.125e-09
2.9e-11,0.7,4.175e-06,0.7,0.7,0.0,-2.124e-09
2.92e-11,0.7,4.173e-06,0.7,0.7,0.0,-2.124e-09
2.94e-11,0.7,4.172e-06,0.7,0.7,0.0,-2.124e-09
2.96e-11,0.7,4.171e-06,0.7,0.7,0.0,-2.123e-09
2.98e-11,0.7,4.17e-06,0.7,0.7,0.0,-2.123e-09
3e-11,0.7,4.169e-06,0.7,0.7,0.0,-2.123e-09
3.02e-11,0.7,4.167e-06,0.7,0.7,0.0,-2.122e-09
3.04e-11,0.7,4.166e-06,0.7,0.7,0.0,-2.122e-09
3.06e-11,0.7,4.165e-06,0.7,0.7,0.0,-2.121e-09
3.08e-11,0.7,4.164e-06,0.7,0.7,0.0,-2.121e-09
3.1e-11,0.7,4.163e-06,0.7,0.7,0.0,-2.121e-09
3.12e-11,0.7,4.161e-06,0.7,0.7,0.0,-2.12e-09
3.14e-11,0.7,4.16e-06,0.7,0.7,0.0,-2.12e-09
3.16e-11,0.7,4.159e-06,0.7,0.7,0.0,-2.12e-09
3.18e-11,0.7,4.158e-06,0.7,0.7,0.0,-2.119e-09
3.2e-11,0.7,4.157e-06,0.7,0.7,0.0,-2.119e-09
3.22e-11,0.7,4.156e-06,0.7,0.7,0.0,-2.119e-09
3.24e-11,0.7,4.154e-06,0.7,0.7,0.0,-2.118e-09
3.26e-11,0.7,4.153e-06,0.7,0.7,0.0,-2.118e-09
3.28e-11,0.7,4.152e-06,0.7,0.7,0.0,-2.117e-09
3.3e-11,0.7,4.151e-06,0.7,0.7,0.0,-2.117e-09
3.32e-11,0.7,4.15e-06,0.7,0.7,0.0,-2.117e-09
3.34e-11,0.7,4.148e-06,0.7,0.7,0.0,-2.116e-09
3.36e-11,0.7,4.147e-06,0.7,0.7,0.0,-2.116e-09
3.38e-11,0.7,4.146e-06,0.7,0.7,0.0,-2.116e-09
3.4e-11,0.7,4.145e-06,0.7,0.7,0.0,-2.115e-09
3.42e-11,0.7,4.144e-06,0.7,0.7,0.0,-2.115e-09
3.44e-11,0.7,4.142e-06,0.7,0.7,0.0,-2.114e-09
3.46e-11,0.7,4.141e-06,0.7,0.7,0.0,-2.114e-09
3.48e-11,0.7,4.14e-06,0.7,0.7,0.0,-2.114e-09
3.5e-11,0.7,4.139e-06,0.7,0.7,0.0,-2.113e-09
3.52e-11,0.7,4.138e-06,0.7,0.7,0.0,-2.113e-09
3.54e-11,0.7,4.137e-06,0.7,0.7,0.0,-2.113e-09
3.56e-11,0.7,4.135e-06,0.7,0.7,0.0,-2.112e-09
3.58e-11,0.7,4.134e-06,0.7,0.7,0.0,-2.112e-09
3.6e-11,0.7,4.133e-06,0.7,0.7,0.0,-2.112e-09
3.62e-11,0.7,4.132e-06,0.7,0.7,0.0,-2.111e-09
3.64e-11,0.7,4.131e-06,0.7,0.7,0.0,-2.111e-09
3.66e-11,0.7,4.129e-06,0.7,0.7,0.0,-2.11e-09
3.68e-11,0.7,4.128e-06,0.7,0.7,0.0,-2.11e-09
3.7e-11,0.7,4.127e-06,0.7,0.7,0.0,-2.11e-09
3.72e-11,0.7,4.126e-06,0.7,0.7,0.0,-2.109e-09
3.74e-11,0.7,4.125e-06,0.7,0.7,0.0,-2.109e-09
3.76e-11,0.7,4.123e-06,0.7,0.7,0.0,-2.109e-09
3.78e-11,0.7,4.122e-06,0.7,0.7,0.0,-2.108e-09
3.8e-11,0.7,4.121e-06,0.7,0.7,0.0,-2.108e-09
3.82e-11,0.7,4.12e-06,0.7,0.7,0.0,-2.108e-09
3.84e-11,0.7,4.119e-06,0.7,0.7,0.0,-2.107e-09
3.86e-11,0.7,4.117e-06,0.7,0.7,0.0,-2.107e-09
3.88e-11,0.7,4.116e-06,0.7,0.7,0.0,-2.106e-09
3.9e-11,0.7,4.115e-06,0.7,0.7,0.0,-2.106e-09
3.92e-11,0.7,4.114e-06,0.7,0.7,0.0,-2.106e-09
3.94e-11,0.7,4.113e-06,0.7,0.7,0.0,-2.105e-09
3.96e-11,0.7,4.112e-06,0.7,0.7,0.0,-2.105e-09
3.98e-11,0.7,4.11e-06,0.7,0.7,0.0,-2.105e-09
4e-11,0.7,4.109e-06,0.7,0.7,0.0,-2.104e-09
4.02e-11,0.7,4.108e-06,0.7,0.7,0.0,-2.104e-09
4.04e-11,0.7,4.107e-06,0.7,0.7,0.0,-2.103e-09
4.06e-11,0.7,4.106e-06,0.7,0.7,0.0,-2.103e-09
4.08e-11,0.7,4.104e-06,0.7,0.7,0.0,-2.103e-09
4.1e-11,0.7,4.103e-06,0.7,0.7,0.0,-2.102e-09
4.12e-11,0.7,4.102e-06,0.7,0.7,0.0,-2.102e-09
4.14e-11,0.7,4.101e-06,0.7,0.7,0.0,-2.102e-09
4.16e-11,0.7,4.1e-06,0.7,0.7,0.0,-2.101e-09
4.18e-11,0.7,4.098e-06,0.7,0.7,0.0,-2.101e-09
4.2e-11,0.7,4.097e-06,0.7,0.7,0.0,-2.101e-09
4.22e-11,0.7,4.096e-06,0.7,0.7,0.0,-2.1e-09
4.24e-11,0.7,4.095e-06,0.7,0.7,0.0,-2.1e-09
4.26e-11,0.7,4.094e-06,0.7,0.7,0.0,-2.099e-09
4.28e-11,0.7,4.093e-06,0.7,0.7,0.0,-2.099e-09
4.3e-11,0.7,4.091e-06,0.7,0.7,0.0,-2.099e-09
4.32e-11,0.7,4.09e-06,0.7,0.7,0.0,-2.098e-09
4.34e-11,0.7,4.089e-06,0.7,0.7,0.0,-2.098e-09
4.36e-11,0.7,4.088e-06,0.7,0.7,0.0,-2.098e-09
4.38e-11,0.7,4.087e-06,0.7,0.7,0.0,-2.097e-09
4.4e-11,0.7,4.085e-06,0.7,0.7,0.0,-2.097e-09
4.42e-11,0.7,4.084e-06,0.7,0.7,0.0,-2.097e-09
4.44e-11,0.7,4.083e-06,0.7,0.7,0.0,-2.096e-09
4.46e-11,0.7,4.082e-06,0.7,0.7,0.0,-2.096e-09
4.48e-11,0.7,4.081e-06,0.7,0.7,0.0,-2.095e-09
4.5e-11,0.7,4.079e-06,0.7,0.7,0.0,-2.095e-09
4.52e-11,0.7,4.078e-06,0.7,0.7,0.0,-2.095e-09
4.54e-11,0.7,4.077e-06,0.7,0.7,0.0,-2.094e-09
4.56e-11,0.7,4.076e-06,0.7,0.7,0.0,-2.094e-09
4.58e-11,0.7,4.075e-06,0.7,0.7,0.0,-2.094e-09
4.6e-11,0.7,4.074e-06,0.7,0.7,0.0,-2.093e-09
4.62e-11,0.7,4.072e-06,0.7,0.7,0.0,-2.093e-09
4.64e-11,0.7,4.071e-06,0.7,0.7,0.0,-2.092e-09
4.66e-11,0.7,4.07e-06,0.7,0.7,0.0,-2.092e-09
4.68e-11,0.7,4.069e-06,0.7,0.7,0.0,-2.092e-09
4.7e-11,0.7,4.068e-06,0.7,0.7,0.0,-2.091e-09
4.72e-11,0.7,4.066e-06,0.7,0.7,0.0,-2.091e-09
4.74e-11,0.7,4.065e-06,0.7,0.7,0.0,-2.091e-09
4.76e-11,0.7,4.064e-06,0.7,0.7,0.0,-2.09e-09
4.78e-11,0.7,4.063e-06,0.7,0.7,0.0,-2.09e-09
4.8e-11,0.7,4.062e-06,0.7,0.7,0.0,-2.09e-09
4.82e-11,0.7,4.06e-06,0.7,0.7,0.0,-2.089e-09
4.84e-11,0.7,4.06e-06,0.7,0.7,0.0,-2.089e-09
4.86e-11,0.7,4.059e-06,0.7,0.7,0.0,-2.088e-09
4.88e-11,0.7,4.058e-06,0.7,0.7,0.0,-2.088e-09
4.9e-11,0.7,4.057e-06,0.7,0.7,0.0,-2.088e-09
4.92e-11,0.7,4.056e-06,0.7,0.7,0.0,-2.087e-09
4.94e-11,0.7,4.055e-06,0.7,0.7,0.0,-2.087e-09
4.96e-11,0.7,4.054e-06,0.7,0.7,0.0,-2.086e-09
4.98e-11,0.7,4.053e-06,0.7,0.7,0.0,-2.086e-09
5e-11,0.7,4.052e-06,0.7,0.7,0.0,-2.086e-09
5.02e-11,0.7,4.051e-06,0.7,0.7,0.0,-2.085e-09
5.04e-11,0.7,4.051e-06,0.7,0.7,0.0,-2.085e-09
5.06e-11,0.7,4.05e-06,0.7,0.7,0.0,-2.084e-09
5.08e-11,0.7,4.049e-06,0.7,0.7,0.0,-2.084e-09
5.1e-11,0.7,4.048e-06,0.7,0.7,0.0,-2.083e-09
5.12e-11,0.7,4.047e-06,0.7,0.7,0.0,-2.083e-09
5.14e-11,0.7,4.046e-06,0.7,0.7,0.0,-2.083e-09
5.16e-11,0.7,4.045e-06,0.7,0.7,0.0,-2.082e-09
5.18e-11,0.7,4.044e-06,0.7,0.7,0.0,-2.082e-09
5.2e-11,0.7,4.043e-06,0.7,0.7,0.0,-2.081e-09
5.22e-11,0.7,4.042e-06,0.7,0.7,0.0,-2.081e-09
5.24e-11,0.7,4.042e-06,0.7,0.7,0.0,-2.081e-09
5.26e-11,0.7,4.041e-06,0.7,0.7,0.0,-2.08e-09
5.28e-11,0.7,4.04e-06,0.7,0.7,0.0,-2.08e-09
5.3e-11,0.7,4.039e-06,0.7,0.7,0.0,-2.079e-09
5.32e-11,0.7,4.038e-06,0.7,0.7,0.0,-2.079e-09
5.34e-11,0.7,4.037e-06,0.7,0.7,0.0,-2.079e-09
5.36e-11,0.7,4.036e-06,0.7,0.7,0.0,-2.078e-09
5.38e-11,0.7,4.035e-06,0.7,0.7,0.0,-2.078e-09
5.4e-11,0.7,4.034e-06,0.7,0.7,0.0,-2.077e-09
5.42e-11,0.7,4.034e-06,0.7,0.7,0.0,-2.077e-09
5.44e-11,0.7,4.033e-06,0.7,0.7,0.0,-2.077e-09
5.46e-11,0.7,4.032e-06,0.7,0.7,0.0,-2.076e-09
5.48e-11,0.7,4.031e-06,0.7,0.7,0.0,-2.076e-09
5.5e-11,0.7,4.03e-06,0.7,0.7,0.0,-2.075e-09
5.52e-11,0.7,4.029e-06,0.7,0.7,0.0,-2.075e-09
5.54e-11,0.7,4.028e-06,0.7,0.7,0.0,-2.074e-09
5.56e-11,0.7,4.027e-06,0.7,0.7,0.0,-2.074e-09
5.58e-11,0.7,4.026e-06,0.7,0.7,0.0,-2.074e-09
5.6e-11,0.7,4.025e-06,0.7,0.7,0.0,-2.073e-09
5.62e-11,0.7,4.025e-06,0.7,0.7,0.0,-2.073e-09
5.64e-11,0.7,4.024e-06,0.7,0.7,0.0,-2.072e-09
5.66e-11,0.7,4.023e-06,0.7,0.7,0.0,-2.072e-09
5.68e-11,0.7,4.022e-06,0.7,0.7,0.0,-2.072e-09
5.7e-11,0.7,4.021e-06,0.7,0.7,0.0,-2.071e-09
5.72e-11,0.7,4.02e-06,0.7,0.7,0.0,-2.071e-09
5.74e-11,0.7,4.019e-06,0.7,0.7,0.0,-2.07e-09
5.76e-11,0.7,4.018e-06,0.7,0.7,0.0,-2.07e-09
5.78e-11,0.7,4.017e-06,0.7,0.7,0.0,-2.07e-09
5.8e-11,0.7,4.016e-06,0.7,0.7,0.0,-2.069e-09
5.82e-11,0.7,4.016e-06,0.7,0.7,0.0,-2.069e-09
5.84e-11,0.7,4.015e-06,0.7,0.7,0.0,-2.068e-09
5.86e-11,0.7,4.014e-06,0.7,0.7,0.0,-2.068e-09
5.88e-11,0.7,4.013e-06,0.7,0.7,0.0,-2.068e-09
5.9e-11,0.7,4.012e-06,0.7,0.7,0.0,-2.067e-09
5.92e-11,0.7,4.011e-06,0.7,0.7,0.0,-2.067e-09
5.94e-11,0.7,4.01e-06,0.7,0.7,0.0,-2.066e-09
5.96e-11,0.7,4.009e-06,0.7,0.7,0.0,-2.066e-09
5.98e-11,0.7,4.008e-06,0.7,0.7,0.0,-2.065e-09
6e-11,0.7,4.007e-06,0.7,0.7,0.0,-2.065e-09
6.02e-11,0.7,4.007e-06,0.7,0.7,0.0,-2.065e-09
6.04e-11,0.7,4.006e-06,0.7,0.7,0.0,-2.064e-09
6.06e-11,0.7,4.005e-06,0.7,0.7,0.0,-2.064e-09
6.08e-11,0.7,4.004e-06,0.7,0.7,0.0,-2.063e-09
6.1e-11,0.7,4.003e-06,0.7,0.7,0.0,-2.063e-09
6.12e-11,0.7,4.002e-06,0.7,0.7,0.0,-2.063e-09
6.14e-11,0.7,4.001e-06,0.7,0.7,0.0,-2.062e-09
6.16e-11,0.7,4e-06,0.7,0.7,0.0,-2.062e-09
6.18e-11,0.7,3.999e-06,0.7,0.7,0.0,-2.061e-09
6.2e-11,0.7,3.999e-06,0.7,0.7,0.0,-2.061e-09
6.22e-11,0.7,3.998e-06,0.7,0.7,0.0,-2.061e-09
6.24e-11,0.7,3.997e-06,0.7,0.7,0.0,-2.06e-09
6.26e-11,0.7,3.996e-06,0.7,0.7,0.0,-2.06e-09
6.28e-11,0.7,3.995e-06,0.7,0.7,0.0,-2.059e-09
6.3e-11,0.7,3.994e-06,0.7,0.7,0.0,-2.059e-09
6.32e-11,0.7,3.993e-06,0.7,0.7,0.0,-2.059e-09
6.34e-11,0.7,3.992e-06,0.7,0.7,0.0,-2.058e-09
6.36e-11,0.7,3.991e-06,0.7,0.7,0.0,-2.058e-09
6.38e-11,0.7,3.99e-06,0.7,0.7,0.0,-2.057e-09
6.4e-11,0.7,3.99e-06,0.7,0.7,0.0,-2.057e-09
6.42e-11,0.7,3.989e-06,0.7,0.7,0.0,-2.056e-09
6.44e-11,0.7,3.988e-06,0.7,0.7,0.0,-2.056e-09
6.46e-11,0.7,3.987e-06,0.7,0.7,0.0,-2.056e-09
6.48e-11,0.7,3.986e-06,0.7,0.7,0.0,-2.055e-09
6.5e-11,0.7,3.985e-06,0.7,0.7,0.0,-2.055e-09
6.52e-11,0.7,3.984e-06,0.7,0.7,0.0,-2.054e-09
6.54e-11,0.7,3.983e-06,0.7,0.7,0.0,-2.054e-09
6.56e-11,0.7,3.982e-06,0.7,0.7,0.0,-2.054e-09
6.58e-11,0.7,3.981e-06,0.7,0.7,0.0,-2.053e-09
6.6e-11,0.7,3.981e-06,0.7,0.7,0.0,-2.053e-09
6.62e-11,0.7,3.98e-06,0.7,0.7,0.0,-2.052e-09
6.64e-11,0.7,3.979e-06,0.7,0.7,0.0,-2.052e-09
6.66e-11,0.7,3.978e-06,0.7,0.7,0.0,-2.052e-09
6.68e-11,0.7,3.977e-06,0.7,0.7,0.0,-2.051e-09
6.7e-11,0.7,3.976e-06,0.7,0.7,0.0,-2.051e-09
6.72e-11,0.7,3.975e-06,0.7,0.7,0.0,-2.05e-09
6.74e-11,0.7,3.974e-06,0.7,0.7,0.0,-2.05e-09
6.76e-11,0.7,3.973e-06,0.7,0.7,0.0,-2.05e-09
6.78e-11,0.7,3.973e-06,0.7,0.7,0.0,-2.049e-09
6.8e-11,0.7,3.972e-06,0.7,0.7,0.0,-2.049e-09
6.82e-11,0.7,3.971e-06,0.7,0.7,0.0,-2.048e-09
6.84e-11,0.7,3.97e-06,0.7,0.7,0.0,-2.048e-09
6.86e-11,0.7,3.969e-06,0.7,0.7,0.0,-2.047e-09
6.88e-11,0.7,3.968e-06,0.7,0.7,0.0,-2.047e-09
6.9e-11,0.7,3.967e-06,0.7,0.7,0.0,-2.047e-09
6.92e-11,0.7,3.966e-06,0.7,0.7,0.0,-2.046e-09
6.94e-11,0.7,3.965e-06,0.7,0.7,0.0,-2.046e-09
6.96e-11,0.7,3.964e-06,0.7,0.7,0.0,-2.045e-09
6.98e-11,0.7,3.964e-06,0.7,0.7,0.0,-2.045e-09
7e-11,0.7,3.963e-06,0.7,0.7,0.0,-2.045e-09
7.02e-11,0.7,3.962e-06,0.7,0.7,0.0,-2.044e-09
7.04e-11,0.7,3.961e-06,0.7,0.7,0.0,-2.044e-09
7.06e-11,0.7,3.96e-06,0.7,0.7,0.0,-2.043e-09
7.08e-11,0.7,3.959e-06,0.7,0.7,0.0,-2.043e-09
7.1e-11,0.7,3.958e-06,0.7,0.7,0.0,-2.043e-09
7.12e-11,0.7,3.957e-06,0.7,0.7,0.0,-2.042e-09
7.14e-11,0.7,3.956e-06,0.7,0.7,0.0,-2.042e-09
7.16e-11,0.7,3.955e-06,0.7,0.7,0.0,-2.041e-09
7.18e-11,0.7,3.955e-06,0.7,0.7,0.0,-2.041e-09
7.2e-11,0.7,3.954e-06,0.7,0.7,0.0,-2.041e-09
7.22e-11,0.7,3.953e-06,0.7,0.7,0.0,-2.04e-09
7.24e-11,0.7,3.952e-06,0.7,0.7,0.0,-2.04e-09
7.26e-11,0.7,3.951e-06,0.7,0.7,0.0,-2.039e-09
7.28e-11,0.7,3.95e-06,0.7,0.7,0.0,-2.039e-09
7.3e-11,0.7,3.949e-06,0.7,0.7,0.0,-2.038e-09
7.32e-11,0.7,3.948e-06,0.7,0.7,0.0,-2.038e-09
7.34e-11,0.7,3.947e-06,0.7,0.7,0.0,-2.038e-09
