time_s,q_v,qb_v,bl_v,blb_v,wl_v,ivdd_a
0.0,0.7,1.975e-11,0.6993,0.7,0.0,-5.246e-10
2e-13,0.7022,0.0002018,0.5722,0.7,0.0,1.048e-06
4e-13,0.7043,0.0004036,0.445,0.7,0.0,2.096e-06
6e-13,0.7065,0.0006053,0.3179,0.7,0.0,3.145e-06
8e-13,0.7086,0.0008071,0.1907,0.7,0.0,4.193e-06
1e-12,0.7108,0.001009,0.06357,0.7,0.0,5.241e-06
1.2e-12,0.7108,0.0009302,0.02724,0.7,0.0,5.319e-06
1.4e-12,0.7103,0.0008032,0.00637,0.7,0.0,5.142e-06
1.6e-12,0.7096,0.0006547,-2.3e-05,0.7,0.0,4.814e-06
1.8e-12,0.7089,0.0005159,-0.002089,0.7,0.0,4.46e-06
2e-12,0.7082,0.000382,-0.001968,0.7,0.0,4.094e-06
2.2e-12,0.7075,0.0002653,-0.001476,0.7,0.0,3.753e-06
2.4e-12,0.7068,0.000162,-0.0006934,0.7,0.0,3.433e-06
2.6e-12,0.7063,8.351e-05,-0.0003666,0.7,0.0,3.162e-06
2.8e-12,0.7058,1.096e-05,-0.0001501,0.7,0.0,2.904e-06
3e-12,0.7053,-6.158e-05,6.64e-05,0.7,0.0,2.646e-06
3.2e-12,0.7049,-9.988e-05,6.715e-05,0.7,0.0,2.461e-06
3.4e-12,0.7045,-0.0001382,6.791e-05,0.7,0.0,2.277e-06
3.6e-12,0.7042,-0.0001765,6.866e-05,0.7,0.0,2.092e-06
3.8e-12,0.7038,-0.0002148,6.941e-05,0.7,0.0,1.907e-06
4e-12,0.7034,-0.0002531,7.017e-05,0.7,0.0,1.723e-06
4.2e-12,0.7032,-0.0002687,6.484e-05,0.7,0.0,1.595e-06
4.4e-12,0.7029,-0.0002763,5.738e-05,0.7,0.0,1.487e-06
4.6e-12,0.7027,-0.000284,4.992e-05,0.7,0.0,1.379e-06
4.8e-12,0.7025,-0.0002916,4.246e-05,0.7,0.0,1.271e-06
5e-12,0.7023,-0.0002993,3.5e-05,0.7,0.0,1.163e-06
5.2e-12,0.7021,-0.0003069,2.754e-05,0.7,0.0,1.055e-06
5.4e-12,0.7019,-0.0003146,2.008e-05,0.7,0.0,9.465e-07
5.6e-12,0.7017,-0.0003222,1.262e-05,0.7,0.0,8.385e-07
5.8e-12,0.7015,-0.0003273,6.349e-06,0.7,0.0,7.411e-07
6e-12,0.7014,-0.0003197,5.762e-06,0.7,0.0,6.951e-07
6.2e-12,0.7013,-0.0003122,5.175e-06,0.7,0.0,6.491e-07
6.4e-12,0.7012,-0.0003047,4.587e-06,0.7,0.0,6.031e-07
6.6e-12,0.7011,-0.0002971,4e-06,0.7,0.0,5.571e-07
6.8e-12,0.701,-0.0002896,3.413e-06,0.7,0.0,5.111e-07
7e-12,0.7009,-0.000282,2.825e-06,0.7,0.0,4.651e-07
7.2e-12,0.7008,-0.0002745,2.238e-06,0.7,0.0,4.191e-07
7.4e-12,0.7007,-0.000267,1.651e-06,0.7,0.0,3.731e-07
7.6e-12,0.7006,-0.0002594,1.063e-06,0.7,0.0,3.271e-07
7.8e-12,0.7005,-0.0002519,4.759e-07,0.7,0.0,2.81e-07
8e-12,0.7005,-0.0002444,-1.115e-07,0.7,0.0,2.35e-07
8.2e-12,0.7004,-0.0002368,-6.989e-07,0.7,0.0,1.89e-07
8.4e-12,0.7003,-0.0002293,-1.286e-06,0.7,0.0,1.43e-07
8.6e-12,0.7002,-0.0002218,-1.801e-06,0.7,0.0,1.01e-07
8.8e-12,0.7002,-0.0002144,-1.737e-06,0.7,0.0,9.064e-08
9e-12,0.7002,-0.000207,-1.674e-06,0.7,0.0,8.026e-08
9.2e-12,0.7001,-0.0001996,-1.61e-06,0.7,0.0,6.988e-08
9.4e-12,0.7001,-0.0001922,-1.547e-06,0.7,0.0,5.95e-08
9.6e-12,0.7001,-0.0001848,-1.483e-06,0.7,0.0,4.913e-08
9.8e-12,0.7001,-0.0001775,-1.42e-06,0.7,0.0,3.875e-08
1e-11,0.7001,-0.0001701,-1.356e-06,0.7,0.0,2.837e-08
1.02e-11,0.7,-0.0001627,-1.293e-06,0.7,0.0,1.799e-08
1.04e-11,0.7,-0.0001553,-1.229e-06,0.7,0.0,7.614e-09
1.06e-11,0.7,-0.0001479,-1.165e-06,0.7,0.0,-2.764e-09
1.08e-11,0.7,-0.0001405,-1.102e-06,0.7,0.0,-1.314e-08
1.1e-11,0.7,-0.0001332,-1.038e-06,0.7,0.0,-2.352e-08
1.12e-11,0.6999,-0.0001258,-9.749e-07,0.7,0.0,-3.39e-08
1.14e-11,0.6999,-0.0001184,-9.114e-07,0.7,0.0,-4.428e-08
1.16e-11,0.6999,-0.000111,-8.479e-07,0.7,0.0,-5.465e-08
1.18e-11,0.6999,-0.0001036,-7.844e-07,0.7,0.0,-6.503e-08
1.2e-11,0.6999,-9.623e-05,-7.209e-07,0.7,0.0,-7.541e-08
1.22e-11,0.6998,-8.885e-05,-6.574e-07,0.7,0.0,-8.579e-08
1.24e-11,0.6998,-8.146e-05,-5.938e-07,0.7,0.0,-9.617e-08
1.26e-11,0.6998,-7.408e-05,-5.303e-07,0.7,0.0,-1.065e-07
1.28e-11,0.6998,-6.669e-05,-4.668e-07,0.7,0.0,-1.169e-07
1.3e-11,0.6998,-5.931e-05,-4.033e-07,0.7,0.0,-1.273e-07
1.32e-11,0.6997,-5.192e-05,-3.398e-07,0.7,0.0,-1.377e-07
1.34e-11,0.6997,-4.454e-05,-2.763e-07,0.7,0.0,-1.481e-07
1.36e-11,0.6997,-4.061e-05,-2.515e-07,0.7,0.0,-1.498e-07
1.38e-11,0.6997,-3.806e-05,-2.424e-07,0.7,0.0,-1.48e-07
1.4e-11,0.6997,-3.551e-05,-2.332e-07,0.7,0.0,-1.462e-07
1.42e-11,0.6997,-3.297e-05,-2.241e-07,0.7,0.0,-1.444e-07
1.44e-11,0.6997,-3.042e-05,-2.149e-07,0.7,0.0,-1.426e-07
1.46e-11,0.6997,-2.787e-05,-2.057e-07,0.7,0.0,-1.408e-07
1.48e-11,0.6997,-2.532e-05,-1.966e-07,0.7,0.0,-1.391e-07
1.5e-11,0.6997,-2.278e-05,-1.874e-07,0.7,0.0,-1.373e-07
1.52e-11,0.6997,-2.023e-05,-1.782e-07,0.7,0.0,-1.355e-07
1.54e-11,0.6997,-1.768e-05,-1.691e-07,0.7,0.0,-1.337e-07
1.56e-11,0.6997,-1.514e-05,-1.599e-07,0.7,0.0,-1.319e-07
1.58e-11,0.6997,-1.259e-05,-1.508e-07,0.7,0.0,-1.301e-07
1.6e-11,0.6997,-1.004e-05,-1.416e-07,0.7,0.0,-1.284e-07
1.62e-11,0.6997,-7.494e-06,-1.324e-07,0.7,0.0,-1.266e-07
1.64e-11,0.6998,-4.947e-06,-1.233e-07,0.7,0.0,-1.248e-07
1.66e-11,0.6998,-2.399e-06,-1.141e-07,0.7,0.0,-1.23e-07
1.68e-11,0.6998,1.477e-07,-1.05e-07,0.7,0.0,-1.212e-07
1.7e-11,0.6998,2.695e-06,-9.58e-08,0.7,0.0,-1.194e-07
1.72e-11,0.6998,5.242e-06,-8.664e-08,0.7,0.0,-1.176e-07
1.74e-11,0.6998,7.789e-06,-7.748e-08,0.7,0.0,-1.159e-07
1.76e-11,0.6998,1.034e-05,-6.832e-08,0.7,0.0,-1.141e-07
1.78e-11,0.6998,1.288e-05,-5.916e-08,0.7,0.0,-1.123e-07
1.8e-11,0.6998,1.543e-05,-5e-08,0.7,0.0,-1.105e-07
1.82e-11,0.6998,1.798e-05,-4.084e-08,0.7,0.0,-1.087e-07
1.84e-11,0.6998,2.052e-05,-3.168e-08,0.7,0.0,-1.069e-07
1.86e-11,0.6998,2.307e-05,-2.252e-08,0.7,0.0,-1.052e-07
1.88e-11,0.6998,2.562e-05,-1.336e-08,0.7,0.0,-1.034e-07
1.9e-11,0.6998,2.817e-05,-4.199e-09,0.7,0.0,-1.016e-07
1.92e-11,0.6998,3.028e-05,3.452e-09,0.7,0.0,-9.982e-08
1.94e-11,0.6998,3.025e-05,3.661e-09,0.7,0.0,-9.809e-08
1.96e-11,0.6998,3.022e-05,3.869e-09,0.7,0.0,-9.636e-08
1.98e-11,0.6998,3.018e-05,4.077e-09,0.7,0.0,-9.464e-08
2e-11,0.6998,3.015e-05,4.286e-09,0.7,0.0,-9.291e-08
2.02e-11,0.6998,3.012e-05,4.494e-09,0.7,0.0,-9.119e-08
2.04e-11,0.6998,3.009e-05,4.702e-09,0.7,0.0,-8.946e-08
2.06e-11,0.6998,3.006e-05,4.91e-09,0.7,0.0,-8.774e-08
2.08e-11,0.6998,3.003e-05,5.119e-09,0.7,0.0,-8.601e-08
2.1e-11,0.6998,3e-05,5.327e-09,0.7,0.0,-8.429e-08
2.12e-11,0.6998,2.997e-05,5.535e-09,0.7,0.0,-8.256e-08
2.14e-11,0.6998,2.993e-05,5.744e-09,0.7,0.0,-8.084e-08
2.16e-11,0.6998,2.99e-05,5.952e-09,0.7,0.0,-7.911e-08
2.18e-11,0.6998,2.987e-05,6.16e-09,0.7,0.0,-7.739e-08
2.2e-11,0.6998,2.984e-05,6.369e-09,0.7,0.0,-7.566e-08
2.22e-11,0.6999,2.981e-05,6.577e-09,0.7,0.0,-7.394e-08
2.24e-11,0.6999,2.978e-05,6.785e-09,0.7,0.0,-7.221e-08
2.26e-11,0.6999,2.975e-05,6.994e-09,0.7,0.0,-7.049e-08
2.28e-11,0.6999,2.972e-05,7.202e-09,0.7,0.0,-6.876e-08
2.3e-11,0.6999,2.968e-05,7.41e-09,0.7,0.0,-6.704e-08
2.32e-11,0.6999,2.965e-05,7.619e-09,0.7,0.0,-6.531e-08
2.34e-11,0.6999,2.962e-05,7.827e-09,0.7,0.0,-6.359e-08
2.36e-11,0.6999,2.959e-05,8.035e-09,0.7,0.0,-6.186e-08
2.38e-11,0.6999,2.956e-05,8.244e-09,0.7,0.0,-6.014e-08
2.4e-11,0.6999,2.953e-05,8.452e-09,0.7,0.0,-5.841e-08
2.42e-11,0.6999,2.95e-05,8.66e-09,0.7,0.0,-5.669e-08
2.44e-11,0.6999,2.947e-05,8.868e-09,0.7,0.0,-5.496e-08
2.46e-11,0.6999,2.943e-05,9.077e-09,0.7,0.0,-5.324e-08
2.48e-11,0.6999,2.94e-05,9.285e-09,0.7,0.0,-5.151e-08
2.5e-11,0.6999,2.937e-05,9.493e-09,0.7,0.0,-4.979e-08
2.52e-11,0.6999,2.934e-05,9.702e-09,0.7,0.0,-4.806e-08
2.54e-11,0.6999,2.931e-05,9.91e-09,0.7,0.0,-4.634e-08
2.56e-11,0.6999,2.928e-05,1.012e-08,0.7,0.0,-4.461e-08
2.58e-11,0.6999,2.925e-05,1.033e-08,0.7,0.0,-4.289e-08
2.6e-11,0.6999,2.922e-05,1.053e-08,0.7,0.0,-4.116e-08
2.62e-11,0.6999,2.918e-05,1.074e-08,0.7,0.0,-3.944e-08
2.64e-11,0.6999,2.915e-05,1.095e-08,0.7,0.0,-3.771e-08
2.66e-11,0.6999,2.912e-05,1.116e-08,0.7,0.0,-3.599e-08
2.68e-11,0.6999,2.909e-05,1.137e-08,0.7,0.0,-3.426e-08
2.7e-11,0.6999,2.906e-05,1.158e-08,0.7,0.0,-3.254e-08
2.72e-11,0.6999,2.903e-05,1.178e-08,0.7,0.0,-3.081e-08
2.74e-11,0.6999,2.9e-05,1.199e-08,0.7,0.0,-2.909e-08
2.76e-11,0.6999,2.891e-05,1.217e-08,0.7,0.0,-2.761e-08
2.78e-11,0.6999,2.858e-05,1.222e-08,0.7,0.0,-2.716e-08
2.8e-11,0.6999,2.826e-05,1.228e-08,0.7,0.0,-2.672e-08
2.82e-11,0.6999,2.793e-05,1.233e-08,0.7,0.0,-2.627e-08
2.84e-11,0.6999,2.761e-05,1.238e-08,0.7,0.0,-2.582e-08
2.86e-11,0.7,2.729e-05,1.243e-08,0.7,0.0,-2.537e-08
2.88e-11,0.7,2.696e-05,1.249e-08,0.7,0.0,-2.493e-08
2.9e-11,0.7,2.664e-05,1.254e-08,0.7,0.0,-2.448e-08
2.92e-11,0.7,2.631e-05,1.259e-08,0.7,0.0,-2.403e-08
2.94e-11,0.7,2.599e-05,1.264e-08,0.7,0.0,-2.358e-08
2.96e-11,0.7,2.566e-05,1.27e-08,0.7,0.0,-2.314e-08
2.98e-11,0.7,2.534e-05,1.275e-08,0.7,0.0,-2.269e-08
3e-11,0.7,2.501e-05,1.28e-08,0.7,0.0,-2.224e-08
3.02e-11,0.7,2.469e-05,1.285e-08,0.7,0.0,-2.179e-08
3.04e-11,0.7,2.436e-05,1.291e-08,0.7,0.0,-2.135e-08
3.06e-11,0.7,2.404e-05,1.296e-08,0.7,0.0,-2.09e-08
3.08e-11,0.7,2.372e-05,1.301e-08,0.7,0.0,-2.045e-08
3.1e-11,0.7,2.339e-05,1.306e-08,0.7,0.0,-2e-08
3.12e-11,0.7,2.307e-05,1.312e-08,0.7,0.0,-1.956e-08
3.14e-11,0.7,2.274e-05,1.317e-08,0.7,0.0,-1.911e-08
3.16e-11,0.7,2.242e-05,1.322e-08,0.7,0.0,-1.866e-08
3.18e-11,0.7,2.209e-05,1.327e-08,0.7,0.0,-1.821e-08
3.2e-11,0.7,2.177e-05,1.333e-08,0.7,0.0,-1.777e-08
3.22e-11,0.7,2.144e-05,1.338e-08,0.7,0.0,-1.732e-08
3.24e-11,0.7,2.112e-05,1.343e-08,0.7,0.0,-1.687e-08
3.26e-11,0.7,2.079e-05,1.348e-08,0.7,0.0,-1.642e-08
3.28e-11,0.7,2.047e-05,1.353e-08,0.7,0.0,-1.598e-08
3.3e-11,0.7,2.014e-05,1.359e-08,0.7,0.0,-1.553e-08
3.32e-11,0.7,1.982e-05,1.364e-08,0.7,0.0,-1.508e-08
3.34e-11,0.7,1.95e-05,1.369e-08,0.7,0.0,-1.463e-08
3.36e-11,0.7,1.917e-05,1.374e-08,0.7,0.0,-1.419e-08
3.38e-11,0.7,1.885e-05,1.38e-08,0.7,0.0,-1.374e-08
3.4e-11,0.7,1.852e-05,1.385e-08,0.7,0.0,-1.329e-08
3.42e-11,0.7,1.82e-05,1.39e-08,0.7,0.0,-1.284e-08
3.44e-11,0.7,1.787e-05,1.395e-08,0.7,0.0,-1.24e-08
3.46e-11,0.7,1.755e-05,1.401e-08,0.7,0.0,-1.195e-08
3.48e-11,0.7,1.722e-05,1.406e-08,0.7,0.0,-1.15e-08
3.5e-11,0.7,1.69e-05,1.411e-08,0.7,0.0,-1.105e-08
3.52e-11,0.7,1.657e-05,1.416e-08,0.7,0.0,-1.06e-08
3.54e-11,0.7,1.625e-05,1.422e-08,0.7,0.0,-1.016e-08
3.56e-11,0.7,1.593e-05,1.427e-08,0.7,0.0,-9.71e-09
3.58e-11,0.7,1.56e-05,1.432e-08,0.7,0.0,-9.262e-09
3.6e-11,0.7,1.528e-05,1.437e-08,0.7,0.0,-8.815e-09
3.62e-11,0.7,1.495e-05,1.443e-08,0.7,0.0,-8.367e-09
3.64e-11,0.7,1.463e-05,1.448e-08,0.7,0.0,-7.92e-09
3.66e-11,0.7,1.43e-05,1.453e-08,0.7,0.0,-7.472e-09
3.68e-11,0.7,1.398e-05,1.458e-08,0.7,0.0,-7.025e-09
3.7e-11,0.7,1.365e-05,1.464e-08,0.7,0.0,-6.577e-09
3.72e-11,0.7,1.333e-05,1.469e-08,0.7,0.0,-6.13e-09
3.74e-11,0.7,1.3e-05,1.474e-08,0.7,0.0,-5.682e-09
3.76e-11,0.7,1.268e-05,1.479e-08,0.7,0.0,-5.235e-09
3.78e-11,0.7,1.236e-05,1.485e-08,0.7,0.0,-4.787e-09
3.8e-11,0.7,1.203e-05,1.49e-08,0.7,0.0,-4.34e-09
3.82e-11,0.7,1.171e-05,1.495e-08,0.7,0.0,-3.892e-09
3.84e-11,0.7,1.138e-05,1.5e-08,0.7,0.0,-3.445e-09
3.86e-11,0.7,1.106e-05,1.506e-08,0.7,0.0,-2.997e-09
3.88e-11,0.7,1.073e-05,1.511e-08,0.7,0.0,-2.55e-09
3.9e-11,0.7,1.041e-05,1.516e-08,0.7,0.0,-2.102e-09
3.92e-11,0.7,1.008e-05,1.521e-08,0.7,0.0,-1.655e-09
3.94e-11,0.7,9.759e-06,1.527e-08,0.7,0.0,-1.207e-09
3.96e-11,0.7,9.434e-06,1.532e-08,0.7,0.0,-7.599e-10
3.98e-11,0.7,9.109e-06,1.537e-08,0.7,0.0,-3.124e-10
4e-11,0.7,8.888e-06,1.54e-08,0.7,0.0,-3.465e-11
4.02e-11,0.7,8.834e-06,1.54e-08,0.7,0.0,-3.053e-11
4.04e-11,0.7,8.78e-06,1.54e-08,0.7,0.0,-2.641e-11
4.06e-11,0.7,8.725e-06,1.54e-08,0.7,0.0,-2.229e-11
4.08e-11,0.7,8.671e-06,1.54e-08,0.7,0.0,-1.818e-11
4.1e-11,0.7,8.616e-06,1.54e-08,0.7,0.0,-1.406e-11
4.12e-11,0.7,8.562e-06,1.54e-08,0.7,0.0,-9.943e-12
4.14e-11,0.7,8.507e-06,1.54e-08,0.7,0.0,-5.826e-12
4.16e-11,0.7,8.453e-06,1.54e-08,0.7,0.0,-1.709e-12
4.18e-11,0.7,8.399e-06,1.54e-08,0.7,0.0,2.408e-12
4.2e-11,0.7,8.344e-06,1.54e-08,0.7,0.0,6.526e-12
4.22e-11,0.7,8.29e-06,1.54e-08,0.7,0.0,1.064e-11
4.24e-11,0.7,8.235e-06,1.54e-08,0.7,0.0,1.476e-11
4.26e-11,0.7,8.181e-06,1.54e-08,0.7,0.0,1.888e-11
4.28e-11,0.7,8.126e-06,1.54e-08,0.7,0.0,2.299e-11
4.3e-11,0.7,8.072e-06,1.54e-08,0.7,0.0,2.711e-11
4.32e-11,0.7,8.018e-06,1.54e-08,0.7,0.0,3.123e-11
4.34e-11,0.7,7.963e-06,1.54e-08,0.7,0.0,3.535e-11
4.36e-11,0.7,7.909e-06,1.54e-08,0.7,0.0,3.946e-11
4.38e-11,0.7,7.854e-06,1.54e-08,0.7,0.0,4.358e-11
4.4e-11,0.7,7.8e-06,1.54e-08,0.7,0.0,4.77e-11
4.42e-11,0.7,7.745e-06,1.54e-08,0.7,0.0,5.181e-11
4.44e-11,0.7,7.691e-06,1.54e-08,0.7,0.0,5.593e-11
4.46e-11,0.7,7.637e-06,1.54e-08,0.7,0.0,6.005e-11
4.48e-11,0.7,7.582e-06,1.54e-08,0.7,0.0,6.417e-11
4.5e-11,0.7,7.528e-06,1.54e-08,0.7,0.0,6.828e-11
4.52e-11,0.7,7.473e-06,1.54e-08,0.7,0.0,7.24e-11
4.54e-11,0.7,7.419e-06,1.54e-08,0.7,0.0,7.652e-11
4.56e-11,0.7,7.364e-06,1.54e-08,0.7,0.0,8.063e-11
4.58e-11,0.7,7.31e-06,1.54e-08,0.7,0.0,8.475e-11
4.6e-11,0.7,7.256e-06,1.54e-08,0.7,0.0,8.887e-11
4.62e-11,0.7,7.201e-06,1.54e-08,0.7,0.0,9.298e-11
4.64e-11,0.7,7.147e-06,1.54e-08,0.7,0.0,9.71e-11
4.66e-11,0.7,7.092e-06,1.54e-08,0.7,0.0,1.012e-10
4.68e-11,0.7,7.038e-06,1.54e-08,0.7,0.0,1.053e-10
4.7e-11,0.7,6.983e-06,1.539e-08,0.7,0.0,1.095e-10
4.72e-11,0.7,6.929e-06,1.539e-08,0.7,0.0,1.136e-10
4.74e-11,0.7,6.875e-06,1.539e-08,0.7,0.0,1.177e-10
4.76e-11,0.7,6.82e-06,1.539e-08,0.7,0.0,1.218e-10
4.78e-11,0.7,6.766e-06,1.539e-08,0.7,0.0,1.259e-10
4.8e-11,0.7,6.711e-06,1.539e-08,0.7,0.0,1.3e-10
4.82e-11,0.7,6.657e-06,1.539e-08,0.7,0.0,1.342e-10
4.84e-11,0.7,6.602e-06,1.539e-08,0.7,0.0,1.383e-10
4.86e-11,0.7,6.548e-06,1.539e-08,0.7,0.0,1.424e-10
4.88e-11,0.7,6.494e-06,1.539e-08,0.7,0.0,1.465e-10
4.9e-11,0.7,6.439e-06,1.539e-08,0.7,0.0,1.506e-10
4.92e-11,0.7,6.385e-06,1.539e-08,0.7,0.0,1.547e-10
4.94e-11,0.7,6.33e-06,1.539e-08,0.7,0.0,1.589e-10
4.96e-11,0.7,6.276e-06,1.539e-08,0.7,0.0,1.63e-10
4.98e-11,0.7,6.221e-06,1.539e-08,0.7,0.0,1.671e-10
5e-11,0.7,6.167e-06,1.539e-08,0.7,0.0,1.712e-10
5.02e-11,0.7,6.113e-06,1.539e-08,0.7,0.0,1.753e-10
5.04e-11,0.7,6.058e-06,1.539e-08,0.7,0.0,1.794e-10
5.06e-11,0.7,6.004e-06,1.539e-08,0.7,0.0,1.836e-10
5.08e-11,0.7,5.949e-06,1.539e-08,0.7,0.0,1.877e-10
5.1e-11,0.7,5.895e-06,1.539e-08,0.7,0.0,1.918e-10
5.12e-11,0.7,5.84e-06,1.539e-08,0.7,0.0,1.959e-10
5.14e-11,0.7,5.786e-06,1.539e-08,0.7,0.0,2e-10
5.16e-11,0.7,5.732e-06,1.539e-08,0.7,0.0,2.041e-10
5.18e-11,0.7,5.677e-06,1.539e-08,0.7,0.0,2.083e-10
5.2e-11,0.7,5.623e-06,1.539e-08,0.7,0.0,2.124e-10
5.22e-11,0.7,5.568e-06,1.539e-08,0.7,0.0,2.165e-10
5.24e-11,0.7,5.514e-06,1.539e-08,0.7,0.0,2.206e-10
5.26e-11,0.7,5.459e-06,1.539e-08,0.7,0.0,2.247e-10
5.28e-11,0.7,5.405e-06,1.539e-08,0.7,0.0,2.288e-10
5.3e-11,0.7,5.351e-06,1.539e-08,0.7,0.0,2.33e-10
5.32e-11,0.7,5.296e-06,1.539e-08,0.7,0.0,2.371e-10
5.34e-11,0.7,5.242e-06,1.539e-08,0.7,0.0,2.412e-10
5.36e-11,0.7,5.187e-06,1.539e-08,0.7,0.0,2.453e-10
5.38e-11,0.7,5.133e-06,1.539e-08,0.7,0.0,2.494e-10
5.4e-11,0.7,5.078e-06,1.539e-08,0.7,0.0,2.536e-10
5.42e-11,0.7,5.024e-06,1.539e-08,0.7,0.0,2.577e-10
5.44e-11,0.7,4.97e-06,1.539e-08,0.7,0.0,2.618e-10
5.46e-11,0.7,4.915e-06,1.539e-08,0.7,0.0,2.659e-10
5.48e-11,0.7,4.861e-06,1.539e-08,0.7,0.0,2.7e-10
5.5e-11,0.7,4.806e-06,1.539e-08,0.7,0.0,2.741e-10
5.52e-11,0.7,4.752e-06,1.539e-08,0.7,0.0,2.783e-10
5.54e-11,0.7,4.697e-06,1.539e-08,0.7,0.0,2.824e-10
5.56e-11,0.7,4.643e-06,1.538e-08,0.7,0.0,2.865e-10
5.58e-11,0.7,4.589e-06,1.538e-08,0.7,0.0,2.906e-10
5.6e-11,0.7,4.534e-06,1.538e-08,0.7,0.0,2.947e-10
5.62e-11,0.7,4.48e-06,1.538e-08,0.7,0.0,2.988e-10
5.64e-11,0.7,4.425e-06,1.538e-08,0.7,0.0,3.03e-10
5.66e-11,0.7,4.371e-06,1.538e-08,0.7,0.0,3.071e-10
5.68e-11,0.7,4.316e-06,1.538e-08,0.7,0.0,3.112e-10
5.7e-11,0.7,4.262e-06,1.538e-08,0.7,0.0,3.153e-10
5.72e-11,0.7,4.208e-06,1.538e-08,0.7,0.0,3.194e-10
5.74e-11,0.7,4.153e-06,1.538e-08,0.7,0.0,3.235e-10
5.76e-11,0.7,4.099e-06,1.538e-08,0.7,0.0,3.277e-10
5.78e-11,0.7,4.044e-06,1.538e-08,0.7,0.0,3.318e-10
5.8e-11,0.7,3.99e-06,1.538e-08,0.7,0.0,3.359e-10
5.82e-11,0.7,3.935e-06,1.538e-08,0.7,0.0,3.4e-10
5.84e-11,0.7,3.881e-06,1.538e-08,0.7,0.0,3.441e-10
5.86e-11,0.7,3.827e-06,1.538e-08,0.7,0.0,3.482e-10
5.88e-11,0.7,3.772e-06,1.538e-08,0.7,0.0,3.524e-10
5.9e-11,0.7,3.718e-06,1.538e-08,0.7,0.0,3.565e-10
5.92e-11,0.7,3.663e-06,1.538e-08,0.7,0.0,3.606e-10
5.94e-11,0.7,3.609e-06,1.538e-08,0.7,0.0,3.647e-10
5.96e-11,0.7,3.555e-06,1.538e-08,0.7,0.0,3.688e-10
5.98e-11,0.7,3.5e-06,1.538e-08,0.7,0.0,3.729e-10
6e-11,0.7,3.446e-06,1.538e-08,0.7,0.0,3.771e-10
6.02e-11,0.7,3.391e-06,1.538e-08,0.7,0.0,3.812e-10
6.04e-11,0.7,3.337e-06,1.538e-08,0.7,0.0,3.853e-10
6.06e-11,0.7,3.282e-06,1.538e-08,0.7,0.0,3.894e-10
6.08e-11,0.7,3.228e-06,1.538e-08,0.7,0.0,3.935e-10
6.1e-11,0.7,3.174e-06,1.538e-08,0.7,0.0,3.977e-10
6.12e-11,0.7,3.119e-06,1.538e-08,0.7,0.0,4.018e-10
6.14e-11,0.7,3.065e-06,1.538e-08,0.7,0.0,4.059e-10
6.16e-11,0.7,3.01e-06,1.538e-08,0.7,0.0,4.1e-10
6.18e-11,0.7,2.956e-06,1.538e-08,0.7,0.0,4.141e-10
6.2e-11,0.7,2.901e-06,1.538e-08,0.7,0.0,4.182e-10
6.22e-11,0.7,2.847e-06,1.538e-08,0.7,0.0,4.224e-10
6.24e-11,0.7,2.793e-06,1.538e-08,0.7,0.0,4.265e-10
6.26e-11,0.7,2.738e-06,1.538e-08,0.7,0.0,4.306e-10
6.28e-11,0.7,2.684e-06,1.538e-08,0.7,0.0,4.347e-10
6.3e-11,0.7,2.629e-06,1.538e-08,0.7,0.0,4.388e-10
6.32e-11,0.7,2.575e-06,1.538e-08,0.7,0.0,4.429e-10
6.34e-11,0.7,2.52e-06,1.538e-08,0.7,0.0,4.471e-10
6.36e-11,0.7,2.466e-06,1.538e-08,0.7,0.0,4.512e-10
6.38e-11,0.7,2.412e-06,1.538e-08,0.7,0.0,4.553e-10
6.4e-11,0.7,2.357e-06,1.538e-08,0.7,0.0,4.594e-10
6.42e-11,0.7,2.303e-06,1.537e-08,0.7,0.0,4.635e-10
6.44e-11,0.7,2.248e-06,1.537e-08,0.7,0.0,4.676e-10
6.46e-11,0.7,2.194e-06,1.537e-08,0.7,0.0,4.718e-10
6.48e-11,0.7,2.139e-06,1.537e-08,0.7,0.0,4.759e-10
6.5e-11,0.7,2.085e-06,1.537e-08,0.7,0.0,4.8e-10
6.52e-11,0.7,2.031e-06,1.537e-08,0.7,0.0,4.841e-10
6.54e-11,0.7,1.976e-06,1.537e-08,0.7,0.0,4.882e-10
6.56e-11,0.7,1.922e-06,1.537e-08,0.7,0.0,4.923e-10
6.58e-11,0.7,1.867e-06,1.537e-08,0.7,0.0,4.965e-10
6.6e-11,0.7,1.813e-06,1.537e-08,0.7,0.0,5.006e-10
6.62e-11,0.7,1.758e-06,1.537e-08,0.7,0.0,5.047e-10
6.64e-11,0.7,1.704e-06,1.537e-08,0.7,0.0,5.088e-10
6.66e-11,0.7,1.65e-06,1.537e-08,0.7,0.0,5.129e-10
6.68e-11,0.7,1.595e-06,1.537e-08,0.7,0.0,5.17e-10
6.7e-11,0.7,1.541e-06,1.537e-08,0.7,0.0,5.212e-10
6.72e-11,0.7,1.486e-06,1.537e-08,0.7,0.0,5.253e-10
6.74e-11,0.7,1.432e-06,1.537e-08,0.7,0.0,5.294e-10
6.76e-11,0.7,1.377e-06,1.537e-08,0.7,0.0,5.335e-10
6.78e-11,0.7,1.323e-06,1.537e-08,0.7,0.0,5.376e-10
6.8e-11,0.7,1.269e-06,1.537e-08,0.7,0.0,5.417e-10
6.82e-11,0.7,1.214e-06,1.537e-08,0.7,0.0,5.459e-10
