time_s,q_v,qb_v,bl_v,blb_v,wl_v,ivdd_a
2.952e-10,8.642e-07,0.7,4.301e-09,0.7,0.7,-2.883e-09
2.954e-10,8.609e-07,0.7,4.284e-09,0.7,0.7,-2.874e-09
2.956e-10,8.577e-07,0.7,4.267e-09,0.7,0.7,-2.865e-09
2.958e-10,8.544e-07,0.7,4.25e-09,0.7,0.7,-2.856e-09
2.96e-10,8.511e-07,0.7,4.233e-09,0.7,0.7,-2.847e-09
2.962e-10,8.478e-07,0.7,4.216e-09,0.7,0.7,-2.837e-09
2.964e-10,8.446e-07,0.7,4.199e-09,0.7,0.7,-2.828e-09
2.966e-10,8.413e-07,0.7,4.182e-09,0.7,0.7,-2.819e-09
2.968e-10,8.38e-07,0.7,4.165e-09,0.7,0.7,-2.81e-09
2.97e-10,8.347e-07,0.7,4.148e-09,0.7,0.7,-2.801e-09
2.972e-10,8.314e-07,0.7,4.131e-09,0.7,0.7,-2.792e-09
2.974e-10,8.282e-07,0.7,4.114e-09,0.7,0.7,-2.783e-09
2.976e-10,8.249e-07,0.7,4.097e-09,0.7,0.7,-2.774e-09
2.978e-10,8.216e-07,0.7,4.08e-09,0.7,0.7,-2.765e-09
2.98e-10,8.183e-07,0.7,4.063e-09,0.7,0.7,-2.755e-09
2.982e-10,8.151e-07,0.7,4.046e-09,0.7,0.7,-2.746e-09
2.984e-10,8.118e-07,0.7,4.029e-09,0.7,0.7,-2.737e-09
2.986e-10,8.085e-07,0.7,4.012e-09,0.7,0.7,-2.728e-09
2.988e-10,8.052e-07,0.7,3.995e-09,0.7,0.7,-2.719e-09
2.99e-10,8.02e-07,0.7,3.978e-09,0.7,0.7,-2.71e-09
2.992e-10,7.987e-07,0.7,3.961e-09,0.7,0.7,-2.701e-09
2.994e-10,7.954e-07,0.7,3.944e-09,0.7,0.7,-2.692e-09
2.996e-10,7.921e-07,0.7,3.927e-09,0.7,0.7,-2.683e-09
2.998e-10,7.889e-07,0.7,3.91e-09,0.7,0.7,-2.673e-09
3e-10,7.856e-07,0.7,3.893e-09,0.7,0.7,-2.664e-09
3.002e-10,7.823e-07,0.7,3.876e-09,0.7,0.7,-2.655e-09
3.004e-10,7.79e-07,0.7,3.859e-09,0.7,0.7,-2.646e-09
3.006e-10,7.758e-07,0.7,3.842e-09,0.7,0.7,-2.637e-09
3.008e-10,7.725e-07,0.7,3.825e-09,0.7,0.7,-2.628e-09
3.01e-10,7.692e-07,0.7,3.808e-09,0.7,0.7,-2.619e-09
3.012e-10,7.659e-07,0.7,3.791e-09,0.7,0.7,-2.61e-09
3.014e-10,7.627e-07,0.7,3.774e-09,0.7,0.7,-2.601e-09
3.016e-10,7.594e-07,0.7,3.757e-09,0.7,0.7,-2.591e-09
3.018e-10,7.561e-07,0.7,3.74e-09,0.7,0.7,-2.582e-09
3.02e-10,7.528e-07,0.7,3.723e-09,0.7,0.7,-2.573e-09
3.022e-10,7.496e-07,0.7,3.706e-09,0.7,0.7,-2.564e-09
3.024e-10,7.463e-07,0.7,3.689e-09,0.7,0.7,-2.555e-09
3.026e-10,7.43e-07,0.7,3.672e-09,0.7,0.7,-2.546e-09
3.028e-10,7.397e-07,0.7,3.655e-09,0.7,0.7,-2.537e-09
3.03e-10,7.364e-07,0.7,3.638e-09,0.7,0.7,-2.528e-09
3.032e-10,7.332e-07,0.7,3.621e-09,0.7,0.7,-2.518e-09
3.034e-10,7.299e-07,0.7,3.604e-09,0.7,0.7,-2.509e-09
3.036e-10,7.266e-07,0.7,3.587e-09,0.7,0.7,-2.5e-09
3.038e-10,7.233e-07,0.7,3.57e-09,0.7,0.7,-2.491e-09
3.04e-10,7.201e-07,0.7,3.553e-09,0.7,0.7,-2.482e-09
3.042e-10,7.168e-07,0.7,3.536e-09,0.7,0.7,-2.473e-09
3.044e-10,7.135e-07,0.7,3.519e-09,0.7,0.7,-2.464e-09
3.046e-10,7.102e-07,0.7,3.502e-09,0.7,0.7,-2.455e-09
3.048e-10,7.07e-07,0.7,3.485e-09,0.7,0.7,-2.446e-09
3.05e-10,7.037e-07,0.7,3.468e-09,0.7,0.7,-2.436e-09
3.052e-10,7.004e-07,0.7,3.451e-09,0.7,0.7,-2.427e-09
3.054e-10,6.971e-07,0.7,3.434e-09,0.7,0.7,-2.418e-09
3.056e-10,6.939e-07,0.7,3.417e-09,0.7,0.7,-2.409e-09
3.058e-10,6.906e-07,0.7,3.4e-09,0.7,0.7,-2.4e-09
3.06e-10,6.873e-07,0.7,3.383e-09,0.7,0.7,-2.391e-09
3.062e-10,6.84e-07,0.7,3.366e-09,0.7,0.7,-2.382e-09
3.064e-10,6.808e-07,0.7,3.349e-09,0.7,0.7,-2.373e-09
3.066e-10,6.775e-07,0.7,3.332e-09,0.7,0.7,-2.364e-09
3.068e-10,6.742e-07,0.7,3.315e-09,0.7,0.7,-2.354e-09
3.07e-10,6.709e-07,0.7,3.298e-09,0.7,0.7,-2.345e-09
3.072e-10,6.677e-07,0.7,3.281e-09,0.7,0.7,-2.336e-09
3.074e-10,6.644e-07,0.7,3.264e-09,0.7,0.7,-2.327e-09
3.076e-10,6.611e-07,0.7,3.247e-09,0.7,0.7,-2.318e-09
3.078e-10,6.578e-07,0.7,3.23e-09,0.7,0.7,-2.309e-09
3.08e-10,6.546e-07,0.7,3.213e-09,0.7,0.7,-2.3e-09
3.082e-10,6.513e-07,0.7,3.196e-09,0.7,0.7,-2.291e-09
3.084e-10,6.48e-07,0.7,3.179e-09,0.7,0.7,-2.282e-09
3.086e-10,6.447e-07,0.7,3.162e-09,0.7,0.7,-2.272e-09
3.088e-10,6.415e-07,0.7,3.145e-09,0.7,0.7,-2.263e-09
3.09e-10,6.382e-07,0.7,3.128e-09,0.7,0.7,-2.254e-09
3.092e-10,6.349e-07,0.7,3.111e-09,0.7,0.7,-2.245e-09
3.094e-10,6.316e-07,0.7,3.094e-09,0.7,0.7,-2.236e-09
3.096e-10,6.283e-07,0.7,3.077e-09,0.7,0.7,-2.227e-09
3.098e-10,6.251e-07,0.7,3.06e-09,0.7,0.7,-2.218e-09
3.1e-10,6.218e-07,0.7,3.043e-09,0.7,0.7,-2.209e-09
3.102e-10,6.185e-07,0.7,3.026e-09,0.7,0.7,-2.2e-09
3.104e-10,6.152e-07,0.7,3.009e-09,0.7,0.7,-2.19e-09
3.106e-10,6.12e-07,0.7,2.992e-09,0.7,0.7,-2.181e-09
3.108e-10,6.087e-07,0.7,2.975e-09,0.7,0.7,-2.172e-09
3.11e-10,6.054e-07,0.7,2.958e-09,0.7,0.7,-2.163e-09
3.112e-10,6.021e-07,0.7,2.941e-09,0.7,0.7,-2.154e-09
3.114e-10,5.989e-07,0.7,2.924e-09,0.7,0.7,-2.145e-09
3.116e-10,5.956e-07,0.7,2.907e-09,0.7,0.7,-2.136e-09
3.118e-10,5.923e-07,0.7,2.89e-09,0.7,0.7,-2.127e-09
3.12e-10,5.89e-07,0.7,2.873e-09,0.7,0.7,-2.117e-09
3.122e-10,5.858e-07,0.7,2.856e-09,0.7,0.7,-2.108e-09
3.124e-10,5.825e-07,0.7,2.839e-09,0.7,0.7,-2.099e-09
3.126e-10,5.792e-07,0.7,2.822e-09,0.7,0.7,-2.09e-09
3.128e-10,5.759e-07,0.7,2.805e-09,0.7,0.7,-2.081e-09
3.13e-10,5.727e-07,0.7,2.788e-09,0.7,0.7,-2.072e-09
3.132e-10,5.694e-07,0.7,2.771e-09,0.7,0.7,-2.063e-09
3.134e-10,5.661e-07,0.7,2.754e-09,0.7,0.7,-2.054e-09
3.136e-10,5.628e-07,0.7,2.737e-09,0.7,0.7,-2.045e-09
3.138e-10,5.596e-07,0.7,2.72e-09,0.7,0.7,-2.035e-09
3.14e-10,5.563e-07,0.7,2.703e-09,0.7,0.7,-2.026e-09
3.142e-10,5.53e-07,0.7,2.686e-09,0.7,0.7,-2.017e-09
3.144e-10,5.497e-07,0.7,2.669e-09,0.7,0.7,-2.008e-09
3.146e-10,5.465e-07,0.7,2.652e-09,0.7,0.7,-1.999e-09
3.148e-10,5.432e-07,0.7,2.635e-09,0.7,0.7,-1.99e-09
3.15e-10,5.399e-07,0.7,2.618e-09,0.7,0.7,-1.981e-09
3.152e-10,5.366e-07,0.7,2.601e-09,0.7,0.7,-1.972e-09
3.154e-10,5.334e-07,0.7,2.584e-09,0.7,0.7,-1.963e-09
3.156e-10,5.301e-07,0.7,2.567e-09,0.7,0.7,-1.953e-09
3.158e-10,5.268e-07,0.7,2.55e-09,0.7,0.7,-1.944e-09
3.16e-10,5.235e-07,0.7,2.533e-09,0.7,0.7,-1.935e-09
3.162e-10,5.202e-07,0.7,2.516e-09,0.7,0.7,-1.926e-09
3.164e-10,5.17e-07,0.7,2.499e-09,0.7,0.7,-1.917e-09
3.166e-10,5.137e-07,0.7,2.482e-09,0.7,0.7,-1.908e-09
3.168e-10,5.104e-07,0.7,2.465e-09,0.7,0.7,-1.899e-09
3.17e-10,5.071e-07,0.7,2.448e-09,0.7,0.7,-1.89e-09
3.172e-10,5.039e-07,0.7,2.431e-09,0.7,0.7,-1.881e-09
3.174e-10,5.006e-07,0.7,2.414e-09,0.7,0.7,-1.871e-09
3.176e-10,4.973e-07,0.7,2.397e-09,0.7,0.7,-1.862e-09
3.178e-10,4.94e-07,0.7,2.38e-09,0.7,0.7,-1.853e-09
3.18e-10,4.908e-07,0.7,2.363e-09,0.7,0.7,-1.844e-09
3.182e-10,4.875e-07,0.7,2.346e-09,0.7,0.7,-1.835e-09
3.184e-10,4.842e-07,0.7,2.329e-09,0.7,0.7,-1.826e-09
3.186e-10,4.809e-07,0.7,2.312e-09,0.7,0.7,-1.817e-09
3.188e-10,4.777e-07,0.7,2.295e-09,0.7,0.7,-1.808e-09
3.19e-10,4.744e-07,0.7,2.278e-09,0.7,0.7,-1.799e-09
3.192e-10,4.711e-07,0.7,2.261e-09,0.7,0.7,-1.789e-09
3.194e-10,4.678e-07,0.7,2.244e-09,0.7,0.7,-1.78e-09
3.196e-10,4.646e-07,0.7,2.227e-09,0.7,0.7,-1.771e-09
3.198e-10,4.613e-07,0.7,2.21e-09,0.7,0.7,-1.762e-09
3.2e-10,4.58e-07,0.7,2.193e-09,0.7,0.7,-1.753e-09
3.202e-10,4.547e-07,0.7,2.176e-09,0.7,0.7,-1.744e-09
3.204e-10,4.515e-07,0.7,2.159e-09,0.7,0.7,-1.735e-09
3.206e-10,4.482e-07,0.7,2.142e-09,0.7,0.7,-1.726e-09
3.208e-10,4.449e-07,0.7,2.125e-09,0.7,0.7,-1.716e-09
3.21e-10,4.416e-07,0.7,2.108e-09,0.7,0.7,-1.707e-09
3.212e-10,4.384e-07,0.7,2.091e-09,0.7,0.7,-1.698e-09
3.214e-10,4.351e-07,0.7,2.074e-09,0.7,0.7,-1.689e-09
3.216e-10,4.318e-07,0.7,2.057e-09,0.7,0.7,-1.68e-09
3.218e-10,4.285e-07,0.7,2.04e-09,0.7,0.7,-1.671e-09
3.22e-10,4.253e-07,0.7,2.023e-09,0.7,0.7,-1.662e-09
3.222e-10,4.22e-07,0.7,2.006e-09,0.7,0.7,-1.653e-09
3.224e-10,4.187e-07,0.7,1.989e-09,0.7,0.7,-1.644e-09
3.226e-10,4.154e-07,0.7,1.972e-09,0.7,0.7,-1.634e-09
3.228e-10,4.121e-07,0.7,1.955e-09,0.7,0.7,-1.625e-09
3.23e-10,4.089e-07,0.7,1.938e-09,0.7,0.7,-1.616e-09
3.232e-10,4.056e-07,0.7,1.921e-09,0.7,0.7,-1.607e-09
3.234e-10,4.023e-07,0.7,1.904e-09,0.7,0.7,-1.598e-09
3.236e-10,3.99e-07,0.7,1.887e-09,0.7,0.7,-1.589e-09
3.238e-10,3.958e-07,0.7,1.87e-09,0.7,0.7,-1.58e-09
3.24e-10,3.925e-07,0.7,1.853e-09,0.7,0.7,-1.571e-09
3.242e-10,3.892e-07,0.7,1.836e-09,0.7,0.7,-1.562e-09
3.244e-10,3.859e-07,0.7,1.819e-09,0.7,0.7,-1.552e-09
3.246e-10,3.827e-07,0.7,1.802e-09,0.7,0.7,-1.543e-09
3.248e-10,3.794e-07,0.7,1.785e-09,0.7,0.7,-1.534e-09
3.25e-10,3.761e-07,0.7,1.768e-09,0.7,0.7,-1.525e-09
3.252e-10,3.728e-07,0.7,1.751e-09,0.7,0.7,-1.516e-09
3.254e-10,3.696e-07,0.7,1.734e-09,0.7,0.7,-1.507e-09
3.256e-10,3.663e-07,0.7,1.717e-09,0.7,0.7,-1.498e-09
3.258e-10,3.63e-07,0.7,1.7e-09,0.7,0.7,-1.489e-09
3.26e-10,3.597e-07,0.7,1.683e-09,0.7,0.7,-1.48e-09
3.262e-10,3.565e-07,0.7,1.666e-09,0.7,0.7,-1.47e-09
3.264e-10,3.532e-07,0.7,1.649e-09,0.7,0.7,-1.461e-09
3.266e-10,3.499e-07,0.7,1.632e-09,0.7,0.7,-1.452e-09
3.268e-10,3.466e-07,0.7,1.615e-09,0.7,0.7,-1.443e-09
3.27e-10,3.434e-07,0.7,1.598e-09,0.7,0.7,-1.434e-09
3.272e-10,3.401e-07,0.7,1.581e-09,0.7,0.7,-1.425e-09
3.274e-10,3.368e-07,0.7,1.564e-09,0.7,0.7,-1.416e-09
3.276e-10,3.335e-07,0.7,1.547e-09,0.7,0.7,-1.407e-09
3.278e-10,3.303e-07,0.7,1.53e-09,0.7,0.7,-1.398e-09
3.28e-10,3.27e-07,0.7,1.513e-09,0.7,0.7,-1.388e-09
3.282e-10,3.237e-07,0.7,1.496e-09,0.7,0.7,-1.379e-09
3.284e-10,3.204e-07,0.7,1.479e-09,0.7,0.7,-1.37e-09
3.286e-10,3.171e-07,0.7,1.462e-09,0.7,0.7,-1.361e-09
3.288e-10,3.139e-07,0.7,1.445e-09,0.7,0.7,-1.352e-09
3.29e-10,3.106e-07,0.7,1.427e-09,0.7,0.7,-1.343e-09
3.292e-10,3.073e-07,0.7,1.41e-09,0.7,0.7,-1.334e-09
3.294e-10,3.04e-07,0.7,1.393e-09,0.7,0.7,-1.325e-09
3.296e-10,3.008e-07,0.7,1.376e-09,0.7,0.7,-1.315e-09
3.298e-10,2.975e-07,0.7,1.359e-09,0.7,0.7,-1.306e-09
3.3e-10,2.942e-07,0.7,1.342e-09,0.7,0.7,-1.297e-09
3.302e-10,2.909e-07,0.7,1.325e-09,0.7,0.7,-1.288e-09
3.304e-10,2.877e-07,0.7,1.308e-09,0.7,0.7,-1.279e-09
3.306e-10,2.844e-07,0.7,1.291e-09,0.7,0.7,-1.27e-09
3.308e-10,2.811e-07,0.7,1.274e-09,0.7,0.7,-1.261e-09
3.31e-10,2.778e-07,0.7,1.257e-09,0.7,0.7,-1.252e-09
3.312e-10,2.746e-07,0.7,1.24e-09,0.7,0.7,-1.243e-09
3.314e-10,2.713e-07,0.7,1.223e-09,0.7,0.7,-1.233e-09
3.316e-10,2.68e-07,0.7,1.206e-09,0.7,0.7,-1.224e-09
3.318e-10,2.647e-07,0.7,1.189e-09,0.7,0.7,-1.215e-09
3.32e-10,2.641e-07,0.7,1.186e-09,0.7,0.7,-1.214e-09
3.322e-10,2.649e-07,0.7,1.19e-09,0.7,0.7,-1.216e-09
3.324e-10,2.657e-07,0.7,1.194e-09,0.7,0.7,-1.218e-09
3.326e-10,2.665e-07,0.7,1.198e-09,0.7,0.7,-1.22e-09
3.328e-10,2.672e-07,0.7,1.202e-09,0.7,0.7,-1.222e-09
3.33e-10,2.68e-07,0.7,1.206e-09,0.7,0.7,-1.224e-09
3.332e-10,2.688e-07,0.7,1.21e-09,0.7,0.7,-1.226e-09
3.334e-10,2.695e-07,0.7,1.214e-09,0.7,0.7,-1.228e-09
3.336e-10,2.703e-07,0.7,1.218e-09,0.7,0.7,-1.231e-09
3.338e-10,2.711e-07,0.7,1.222e-09,0.7,0.7,-1.233e-09
3.34e-10,2.719e-07,0.7,1.226e-09,0.7,0.7,-1.235e-09
3.342e-10,2.726e-07,0.7,1.23e-09,0.7,0.7,-1.237e-09
3.344e-10,2.734e-07,0.7,1.234e-09,0.7,0.7,-1.239e-09
3.346e-10,2.742e-07,0.7,1.238e-09,0.7,0.7,-1.241e-09
3.348e-10,2.75e-07,0.7,1.242e-09,0.7,0.7,-1.243e-09
3.35e-10,2.757e-07,0.7,1.246e-09,0.7,0.7,-1.245e-09
3.352e-10,2.765e-07,0.7,1.25e-09,0.7,0.7,-1.248e-09
3.354e-10,2.773e-07,0.7,1.254e-09,0.7,0.7,-1.25e-09
3.356e-10,2.78e-07,0.7,1.258e-09,0.7,0.7,-1.252e-09
3.358e-10,2.788e-07,0.7,1.262e-09,0.7,0.7,-1.254e-09
3.36e-10,2.796e-07,0.7,1.266e-09,0.7,0.7,-1.256e-09
3.362e-10,2.804e-07,0.7,1.27e-09,0.7,0.7,-1.258e-09
3.364e-10,2.811e-07,0.7,1.274e-09,0.7,0.7,-1.26e-09
3.366e-10,2.819e-07,0.7,1.278e-09,0.7,0.7,-1.262e-09
3.368e-10,2.827e-07,0.7,1.282e-09,0.7,0.7,-1.265e-09
3.37e-10,2.834e-07,0.7,1.286e-09,0.7,0.7,-1.267e-09
3.372e-10,2.842e-07,0.7,1.29e-09,0.7,0.7,-1.269e-09
3.374e-10,2.85e-07,0.7,1.294e-09,0.7,0.7,-1.271e-09
3.376e-10,2.858e-07,0.7,1.298e-09,0.7,0.7,-1.273e-09
3.378e-10,2.865e-07,0.7,1.303e-09,0.7,0.7,-1.275e-09
3.38e-10,2.873e-07,0.7,1.307e-09,0.7,0.7,-1.277e-09
3.382e-10,2.881e-07,0.7,1.311e-09,0.7,0.7,-1.279e-09
3.384e-10,2.889e-07,0.7,1.315e-09,0.7,0.7,-1.282e-09
3.386e-10,2.896e-07,0.7,1.319e-09,0.7,0.7,-1.284e-09
3.388e-10,2.904e-07,0.7,1.323e-09,0.7,0.7,-1.286e-09
3.39e-10,2.912e-07,0.7,1.327e-09,0.7,0.7,-1.288e-09
3.392e-10,2.919e-07,0.7,1.331e-09,0.7,0.7,-1.29e-09
3.394e-10,2.927e-07,0.7,1.335e-09,0.7,0.7,-1.292e-09
3.396e-10,2.935e-07,0.7,1.339e-09,0.7,0.7,-1.294e-09
3.398e-10,2.943e-07,0.7,1.343e-09,0.7,0.7,-1.296e-09
3.4e-10,2.95e-07,0.7,1.347e-09,0.7,0.7,-1.299e-09
3.402e-10,2.958e-07,0.7,1.351e-09,0.7,0.7,-1.301e-09
3.404e-10,2.966e-07,0.7,1.355e-09,0.7,0.7,-1.303e-09
3.406e-10,2.974e-07,0.7,1.359e-09,0.7,0.7,-1.305e-09
3.408e-10,2.981e-07,0.7,1.363e-09,0.7,0.7,-1.307e-09
3.41e-10,2.989e-07,0.7,1.367e-09,0.7,0.7,-1.309e-09
3.412e-10,2.997e-07,0.7,1.371e-09,0.7,0.7,-1.311e-09
3.414e-10,3.004e-07,0.7,1.375e-09,0.7,0.7,-1.313e-09
3.416e-10,3.012e-07,0.7,1.379e-09,0.7,0.7,-1.316e-09
3.418e-10,3.02e-07,0.7,1.383e-09,0.7,0.7,-1.318e-09
3.42e-10,3.028e-07,0.7,1.387e-09,0.7,0.7,-1.32e-09
3.422e-10,3.035e-07,0.7,1.391e-09,0.7,0.7,-1.322e-09
3.424e-10,3.043e-07,0.7,1.395e-09,0.7,0.7,-1.324e-09
3.426e-10,3.051e-07,0.7,1.399e-09,0.7,0.7,-1.326e-09
3.428e-10,3.059e-07,0.7,1.403e-09,0.7,0.7,-1.328e-09
3.43e-10,3.066e-07,0.7,1.407e-09,0.7,0.7,-1.33e-09
3.432e-10,3.074e-07,0.7,1.411e-09,0.7,0.7,-1.333e-09
3.434e-10,3.082e-07,0.7,1.415e-09,0.7,0.7,-1.335e-09
3.436e-10,3.089e-07,0.7,1.419e-09,0.7,0.7,-1.337e-09
3.438e-10,3.097e-07,0.7,1.423e-09,0.7,0.7,-1.339e-09
3.44e-10,3.105e-07,0.7,1.427e-09,0.7,0.7,-1.341e-09
3.442e-10,3.113e-07,0.7,1.431e-09,0.7,0.7,-1.343e-09
3.444e-10,3.12e-07,0.7,1.435e-09,0.7,0.7,-1.345e-09
3.446e-10,3.128e-07,0.7,1.439e-09,0.7,0.7,-1.347e-09
3.448e-10,3.136e-07,0.7,1.443e-09,0.7,0.7,-1.35e-09
3.45e-10,3.144e-07,0.7,1.447e-09,0.7,0.7,-1.352e-09
3.452e-10,3.151e-07,0.7,1.451e-09,0.7,0.7,-1.354e-09
3.454e-10,3.159e-07,0.7,1.455e-09,0.7,0.7,-1.356e-09
3.456e-10,3.167e-07,0.7,1.459e-09,0.7,0.7,-1.358e-09
3.458e-10,3.174e-07,0.7,1.463e-09,0.7,0.7,-1.36e-09
3.46e-10,3.182e-07,0.7,1.467e-09,0.7,0.7,-1.362e-09
3.462e-10,3.19e-07,0.7,1.471e-09,0.7,0.7,-1.364e-09
3.464e-10,3.198e-07,0.7,1.475e-09,0.7,0.7,-1.367e-09
3.466e-10,3.205e-07,0.7,1.479e-09,0.7,0.7,-1.369e-09
3.468e-10,3.213e-07,0.7,1.483e-09,0.7,0.7,-1.371e-09
3.47e-10,3.221e-07,0.7,1.487e-09,0.7,0.7,-1.373e-09
3.472e-10,3.229e-07,0.7,1.491e-09,0.7,0.7,-1.375e-09
3.474e-10,3.236e-07,0.7,1.495e-09,0.7,0.7,-1.377e-09
3.476e-10,3.244e-07,0.7,1.499e-09,0.7,0.7,-1.379e-09
3.478e-10,3.252e-07,0.7,1.503e-09,0.7,0.7,-1.382e-09
3.48e-10,3.259e-07,0.7,1.507e-09,0.7,0.7,-1.384e-09
3.482e-10,3.267e-07,0.7,1.511e-09,0.7,0.7,-1.386e-09
3.484e-10,3.275e-07,0.7,1.515e-09,0.7,0.7,-1.388e-09
3.486e-10,3.283e-07,0.7,1.519e-09,0.7,0.7,-1.39e-09
3.488e-10,3.29e-07,0.7,1.523e-09,0.7,0.7,-1.392e-09
3.49e-10,3.298e-07,0.7,1.527e-09,0.7,0.7,-1.394e-09
3.492e-10,3.306e-07,0.7,1.531e-09,0.7,0.7,-1.396e-09
3.494e-10,3.313e-07,0.7,1.535e-09,0.7,0.7,-1.399e-09
3.496e-10,3.321e-07,0.7,1.539e-09,0.7,0.7,-1.401e-09
3.498e-10,3.329e-07,0.7,1.543e-09,0.7,0.7,-1.403e-09
3.5e-10,3.337e-07,0.7,1.547e-09,0.7,0.7,-1.405e-09
3.502e-10,3.344e-07,0.7,1.551e-09,0.7,0.7,-1.407e-09
3.504e-10,3.352e-07,0.7,1.555e-09,0.7,0.7,-1.409e-09
3.506e-10,3.36e-07,0.7,1.559e-09,0.7,0.7,-1.411e-09
3.508e-10,3.368e-07,0.7,1.563e-09,0.7,0.7,-1.413e-09
3.51e-10,3.375e-07,0.7,1.567e-09,0.7,0.7,-1.416e-09
3.512e-10,3.383e-07,0.7,1.571e-09,0.7,0.7,-1.418e-09
3.514e-10,3.391e-07,0.7,1.575e-09,0.7,0.7,-1.42e-09
3.516e-10,3.398e-07,0.7,1.579e-09,0.7,0.7,-1.422e-09
3.518e-10,3.406e-07,0.7,1.583e-09,0.7,0.7,-1.424e-09
3.52e-10,3.414e-07,0.7,1.587e-09,0.7,0.7,-1.426e-09
3.522e-10,3.422e-07,0.7,1.591e-09,0.7,0.7,-1.428e-09
3.524e-10,3.429e-07,0.7,1.595e-09,0.7,0.7,-1.43e-09
3.526e-10,3.437e-07,0.7,1.599e-09,0.7,0.7,-1.433e-09
3.528e-10,3.445e-07,0.7,1.603e-09,0.7,0.7,-1.435e-09
3.53e-10,3.453e-07,0.7,1.607e-09,0.7,0.7,-1.437e-09
3.532e-10,3.46e-07,0.7,1.611e-09,0.7,0.7,-1.439e-09
3.534e-10,3.468e-07,0.7,1.615e-09,0.7,0.7,-1.441e-09
3.536e-10,3.476e-07,0.7,1.619e-09,0.7,0.7,-1.443e-09
3.538e-10,3.483e-07,0.7,1.623e-09,0.7,0.7,-1.445e-09
3.54e-10,3.491e-07,0.7,1.627e-09,0.7,0.7,-1.447e-09
3.542e-10,3.499e-07,0.7,1.631e-09,0.7,0.7,-1.45e-09
3.544e-10,3.507e-07,0.7,1.635e-09,0.7,0.7,-1.452e-09
3.546e-10,3.514e-07,0.7,1.639e-09,0.7,0.7,-1.454e-09
3.548e-10,3.522e-07,0.7,1.643e-09,0.7,0.7,-1.456e-09
3.55e-10,3.53e-07,0.7,1.647e-09,0.7,0.7,-1.458e-09
3.552e-10,3.538e-07,0.7,1.651e-09,0.7,0.7,-1.46e-09
3.554e-10,3.545e-07,0.7,1.655e-09,0.7,0.7,-1.462e-09
3.556e-10,3.553e-07,0.7,1.659e-09,0.7,0.7,-1.464e-09
3.558e-10,3.561e-07,0.7,1.663e-09,0.7,0.7,-1.467e-09
3.56e-10,3.568e-07,0.7,1.667e-09,0.7,0.7,-1.469e-09
3.562e-10,3.576e-07,0.7,1.671e-09,0.7,0.7,-1.471e-09
3.564e-10,3.584e-07,0.7,1.675e-09,0.7,0.7,-1.473e-09
3.566e-10,3.592e-07,0.7,1.679e-09,0.7,0.7,-1.475e-09
3.568e-10,3.599e-07,0.7,1.683e-09,0.7,0.7,-1.477e-09
3.57e-10,3.607e-07,0.7,1.687e-09,0.7,0.7,-1.479e-09
3.572e-10,3.615e-07,0.7,1.691e-09,0.7,0.7,-1.481e-09
3.574e-10,3.623e-07,0.7,1.695e-09,0.7,0.7,-1.484e-09
3.576e-10,3.63e-07,0.7,1.699e-09,0.7,0.7,-1.486e-09
3.578e-10,3.638e-07,0.7,1.703e-09,0.7,0.7,-1.488e-09
3.58e-10,3.646e-07,0.7,1.707e-09,0.7,0.7,-1.49e-09
3.582e-10,3.653e-07,0.7,1.711e-09,0.7,0.7,-1.492e-09
3.584e-10,3.661e-07,0.7,1.715e-09,0.7,0.7,-1.494e-09
3.586e-10,3.669e-07,0.7,1.719e-09,0.7,0.7,-1.496e-09
3.588e-10,3.677e-07,0.7,1.723e-09,0.7,0.7,-1.498e-09
3.59e-10,3.684e-07,0.7,1.727e-09,0.7,0.7,-1.501e-09
3.592e-10,3.692e-07,0.7,1.731e-09,0.7,0.7,-1.503e-09
3.594e-10,3.7e-07,0.7,1.735e-09,0.7,0.7,-1.505e-09
3.596e-10,3.708e-07,0.7,1.739e-09,0.7,0.7,-1.507e-09
3.598e-10,3.715e-07,0.7,1.743e-09,0.7,0.7,-1.509e-09
3.6e-10,3.723e-07,0.7,1.747e-09,0.7,0.7,-1.511e-09
3.602e-10,3.731e-07,0.7,1.751e-09,0.7,0.7,-1.513e-09
3.604e-10,3.738e-07,0.7,1.755e-09,0.7,0.7,-1.515e-09
3.606e-10,3.746e-07,0.7,1.759e-09,0.7,0.7,-1.518e-09
3.608e-10,3.754e-07,0.7,1.763e-09,0.7,0.7,-1.52e-09
3.61e-10,3.762e-07,0.7,1.767e-09,0.7,0.7,-1.522e-09
3.612e-10,3.769e-07,0.7,1.771e-09,0.7,0.7,-1.524e-09
3.614e-10,3.777e-07,0.7,1.775e-09,0.7,0.7,-1.526e-09
3.616e-10,3.785e-07,0.7,1.779e-09,0.7,0.7,-1.528e-09
3.618e-10,3.793e-07,0.7,1.783e-09,0.7,0.7,-1.53e-09
3.62e-10,3.8e-07,0.7,1.787e-09,0.7,0.7,-1.532e-09
3.622e-10,3.808e-07,0.7,1.791e-09,0.7,0.7,-1.535e-09
3.624e-10,3.816e-07,0.7,1.795e-09,0.7,0.7,-1.537e-09
3.626e-10,3.823e-07,0.7,1.799e-09,0.7,0.7,-1.539e-09
3.628e-10,3.831e-07,0.7,1.803e-09,0.7,0.7,-1.541e-09
3.63e-10,3.839e-07,0.7,1.807e-09,0.7,0.7,-1.543e-09
