tag,U0,XL,DVTSHIFT,DeltaWGAA,DeltaTGAA,loss,log_rmse_vd005,log_rmse_vd070,log_rmse_all,rel_rmse_high_vd005,rel_rmse_high_vd070,max_abs_log_err,status
eval_0054,0.0007496521877118728,4.826243057678113e-09,-0.4558494970694444,-6.679856485414873e-10,-1.0915630940995867e-09,1.9884923778271135,1.7883336687971774,1.5890157981695032,1.695587680120183,0.97001246608814,0.9826855186247312,4.1177750195234255,ok
eval_0055,0.06771008870350514,2.4702120085121197e-08,-0.7811568613595692,7.4287005574501845e-09,-6.211826901296156e-10,2.369533607103167,2.384713785186347,1.9760660673151782,2.1980648135401744,0.9074033513378894,0.2357219390820614,5.977619658685097,ok
eval_0056,0.00019009839137201643,2.0116669450649643e-08,-0.07346911221689263,-8.325870634332066e-09,1.7850715820752662e-09,295.0884619426846,294.20311419116274,295.42127986518716,294.78846194268465,1.0,1.0,296.77882709744586,ok
eval_0057,0.012780420362164025,3.262377809037706e-08,-0.09397821557329317,1.3018699661058846e-08,9.263026448479695e-10,2.0343120162399284,1.9680781014953963,1.6301081270983417,1.81372917988325,0.6608956834323734,0.8096565589454826,5.210838623582535,ok
eval_0058,0.35656515245562836,3.018777726394736e-08,0.35363088135539694,6.079237603970635e-09,1.6420378765283498e-09,1.5373316358560116,0.7373556515269192,0.29794452262733373,0.5703775907823342,6.213433646768582,0.23292665372260146,0.9631130603669114,ok
eval_0059,0.03303228222982765,2.7221482713168268e-08,-0.49083998644054677,-1.1530168465700795e-09,-3.006141546043528e-11,1.9662075322947268,2.0135207840843017,1.5766234289409748,1.816968404386165,0.376563531699384,0.6183639876910272,5.2011587136902495,ok
eval_0060,0.0021561354104211654,7.21860768622546e-09,-0.06373871400241544,-3.928494545190441e-09,6.553155696009139e-10,1.5290316323399813,1.1380825188438735,1.3522878049704914,1.2455071472414299,0.932056699431324,0.9581065345590191,2.1762565264423372,ok
eval_0061,0.05888304905357422,3.229691254899895e-08,0.47858502918420315,-3.789944032367203e-10,-5.065227533161656e-10,5.1259631066115015,5.022066409325044,4.792626209117176,4.913272453343187,0.5850492159868727,0.8328884724685526,8.283651613079865,ok
eval_0062,0.0027977140860514166,1.851858716739015e-08,0.5403767643770824,-1.6525324509586713e-09,8.425867724278123e-10,6.908246831874017,6.899131486177606,6.288437638882917,6.613040370915049,0.9761606039782222,0.9918824690815685,10.662806434263466,ok
eval_0063,0.00647659624320203,1.5049532649687508e-08,0.27103509557600775,1.3194872229398827e-08,1.6720115846955963e-09,2.0446909466211447,1.9500015292949784,1.634624321648754,1.805508655314547,0.7199180389012704,0.874630569809381,5.17025555623534,ok
